tweet,label
  ESE inabire yarayiriye arasubizango sayizi kad yari yakoze umushinga wubuhinzi bitewe Niki babyo azi kd mbenga birakaze tooo,negative
 Ngo ni umwanda ra Njye narumiwe buriya,negative
  Ni kwa kundi ubona inka ari nziza wabura icyo uyisebya ukavuga ngo dore kiriya gicebe Rwandans with ishyari kweli ,negative
  Nyuma yo gutwara bogisa yanjye nkakwihorera nikote ryanjye utangiye kuryiyitirira se,negative
Genda Corona uri akagabo Kugera naho ibyo umusazi yisazamo byose ariko asara yambaye agapfukamunwa  Mbpa,negative
   Nange byarantunguye kubona igisambo kiriza kuriya hhhhhhhh ubundi abantu nkaba bazava mugihe cyUmwijima ryari Kandi agatsinda kiracyambaye uniform zigihugu,negative
  reka reka Iki kimara ntacyo nemera nukuri,negative
Inkuru Yuko Agathe Uwiringiyimana Wari Minisitiri wIntebe Yishwe urwAgashinyaguro nIngabo za FAR SOMA HANO INKURU IRAMBUYE httpstcocdAZumoUsB httpstcocdAZumoUsB,negative
Muri Equity ITM zipfa buri weekend  BK yakuyeho cheque ubu ntakwandikira umuntu cheque  service mbi httpstcoEjDYyD5AmE,negative
  Nagenda Byaba bidashoboka ko ampa freedom nkajya ghetto kubaho ni rimwe ntawanshyushya ubwonko,negative
Har inkuru umuntu areba akabura icyo avuga akifata kumunwa gusa httpstco3ZjkciABts,negative
Batanga nudes kuri twitter   httpstcoDIxn2Hkxkv,negative
 Ase aba bararuhiriki ko miss yamaze kuboneka,negative
Kwimurwa kwa ba kavukire ni ibisubizo httpstcojN3M6siMbV,negative
    Iyo bazakuzituraho se buriya ntizaba yashaje hari uwo yabuze guhirimanga,negative
 Uzazamuke mu tage ya gatanu hanyuma usimbukire hasiiiiii,negative
 Imyaka yo imaze kuba nkiyigikona tengamara bro,negative
Cyaze do nta garuriro ugifite  httpstcoSPzbreg6ia,negative
 Ubu koko umuzanyemo ute Bayi,negative
 Uwakubwira imyumvire ikennye iri hanze aha wakumirwa,negative
 Nuko satani atuye mumutima wawe,negative
 Umukinnyi muba mushimagiza uhusha igitego nka kiriya uziko nubwo ntafana Arsenal arutwa na Guendouzzi,negative
Wasanga Imana yarakuremeye kuba urugero rwiza rwumukene bwahamye Ukaba ukishuka ngo bizacamo PoorYou,negative
 Bari kwirinda nabo kuko ntiwamenya aho imyanda bafata aho yavuye Murumva se ahubwo batari mu ngorane risk,negative
 Umwanzi wumwanzi wawe x aba ariki cyawe,negative
    Koga amazi se cg ni silenge,negative
 Iyo watangiye kwibaza ibibazo nkibyo kaba kabaye ndakurahiye Bagusabire ahubwo nibura uyu mwaka ntugusige,negative
 Ngo nuzawureba reka championa itangire maze nirebere post zawe gusa wiciraguraho,negative
 Abagore 24 bafatiwe muri Kitchen party barenze ku mabwiriza yo kwirinda Covid19 httpstcotoi5GiHjuY,negative
 Amahirwe menshi nuko yaba ari  kuko ejo yarengeraga Ndimbati nkufite uburambe mugutera inda ,negative
 Akox woe urabona harandi mahitamo bafite itegeko nitegeko erega aho gupfunomunsi buryuzapfejo,negative
Nonese ko waje ntamafaranga uzanye wumvaga uriburye gute httpstcoDNYVyDQ3n2,negative
        Wagumye iburundi wanjiji we ko ibyo murwanda bitakureba,negative
Ikizakwereka ko ubuzima bwatangire kwanga bwambere uzabona umugore cg umukobwa agusuzuguye kdi atarigeze abikora,negative
     Wowe waranawubuze kubera gutakaza time yawe yose mubujajwa warangiza ati Gods child ,negative
Gukoresha social media utarabyize cg se utarabihuguriwe ni nko gucokoza imbunda irimo amasasu kandi utarize kurasa,negative
Uyu mwalimu akwiriye kwegura cyangwa kwirukanwa mu kazi      httpstcoPD3m8YM5i7,negative
Interahamwe ziragwira Woe abawe bapfuye nawe bakabakorera marketing  httpstcoFG6e81ILC6,negative
  Roventide fevuriye niho yavutseeehyeee yeee niho yavutse nta mugore ugenda bwije iyo agiye baramurya yeeeeeeeh iyo agiye baramurya,negative
  Nuko yishyuy nez ibAze iyo yifat selfie ,negative
    N agahinda tu gusa nta kundi twarapfuye nyine,negative
Niba uri Single urareba Vow ngobikumarire iki wakomeje ukareba ibinyafu,negative
  Ikibazo aho kiri ni ukwanga konsa umwana kandi ba gahungu bayirirwaho bayakoreraho ubufindo    bizakomeza kugorana,negative
Mukwinyesebura ukumva ngo ndakwinginzentuzitemo none bako muba mwumva byoroshye gusimbuka imodoka irimo igenda ,negative
 Ndumva nkugiriye imbabazi gake twese ngo ntituresha pa sorry ,negative
   kuba arsenal ya kwishyura bigoye nkuko izina mason greenwood mugitondo ryaba riruta izina kylian mbappe mu mupira wamaguru,negative
   Sha wowe utazi gutandukanya hospital na hospitality management wagiye wicecekera cyangwa ukabanza gusobanuza mbere yo gusubiza ibyo utazi,negative
    Ariko se rata kuvuga amakuru wizeye waba utayafite ukicecekera buriya hari icyo bitwaye Reka wa mugani tutamusaba icyo adafite,negative
 Nuko mwafunze imipaka ko twigendera tuzapfire ahandi,negative
Iyo uri small fish ura tweeting ukabura reaction nimwe kuri tweet yawe ukagira ngo wayibitse muri draft wibagirwa kuyishyiraho,negative
  Namba no kukuruma bwageze mu kanwa watangiye kumva ubunyunyusi bwabwouzi kukuruma umunwa ugiye gutamiraumunwa ugahita ubyimba,negative
 Nukuri Darla iyo utaywa inzoga ntabwo biba byabaye,negative
Ubundi inyogo yokuvuga ukuri yataye agaciro ubuhagezweho gutwika naho waba ubeshya arko ukinjiza akantu Kukubeshya byubahwee,negative
    Mubwire uti ni akomeze ace umugani kumanywa We nibyo byihebe byiyemeje gukora itera ubwoba baracyatsindwa RwOT,negative
Sha nukuri tubayimbwa birarangiye abasore barabakera koko nkaho mwakwiyandikishe mungabo zigihugu mwabusoremwe ngo mugiye kwimurika nano kubitekerezaho koko httpstcoZG1i7PfqIe,negative
 sinamubabarira sinzamubabarira niba aruko biba bimeze,negative
Hari igihe mba numva nshaka girlfriend ariko iyo maze kurya mpita menya ko ari inzara yabinteraga,negative
 Najyaga numva amashyamba muri muzika nyarwanda wllh byatangiye kera nitwe bisigisigi byabo ba hustler,negative
      Birababaje cyane rwose kumva Umuyobozi wishuli wagakwiye gufata iyambere mugutanga amakuru ariwe ukingira ikibaba ukekwaho guhohotera umwana  nidufashe ibikurikirane,negative
Cyaze abakobwa barateta bagakabyempuye na  avuye kwivuza iryinyo arko ari kugenda acumbagira inzira yosempbaahh Hahaah,negative
  Kuva mu kwezi kwa Kane udahemba umuntu  Ese wumva abayeho ate   mukwiye gucibwa indishyi nibihombo muba mwateye abanyarwanda,negative
Byaterwa nindorerwamo ureberamo Ariko reka tuganire kubwira abaturage ngo Perezida arwaye impyiko ni ukugira ngo bamuzanire umuti cg httpstcoJYoUyzBd7k,negative
  Ndumva satani ari kugushaka,negative
    Iyo biza kubabyo mba ndi munyungu none wapi ,negative
  Abo ni bande Umaze iminsi ubona bakugendaho,negative
Iyi ni ya Nturo yudupipi  ubundi ubwo uhagaze angahe  Nkubwo wari gusa ute iyo hatabaho Snapchat  httpstcoiwY3GnGwSM,negative
    uyu mugabo ninyeshyamva Ayo mazina sinyemeye,negative
 Abiyahura uravuze ngo babiterwa nibibazo byo mu mahanga,negative
   Ubwenge Bwawe buracyuzuye kurusha abantu Bose Cyane ko Nta narimwe ubukoresha httpstcoFZYUqjKKxm,negative
 Umva niba utazi kuganira jya uceceka Nshobora kuba nataye igihe cyanjye nsubizanya nawe,negative
Ukuntu mba mfite ubwoba iyo ngiye gukaraba mba meze nkumuntu ugiye gusambana bwa mbere,negative
 Nuko iyo wariye cyane wumva kurya ntacyo bimaze,negative
Imyenda nkiyi niyo ba mubi cyane bazize ntugashukane httpstcocPSnaWXxXw,negative
  Intamvarimezenabi amakuru arashyushye nawe ngo Miss ibyox nibiki,negative
Arko imbeba ko bazigeragerezaho inkingo mukaba mukomeje kuzica nizishira bizagenda bite,negative
 Niba DRC ibona koko u Rwanda rutera inkunga M23 nirwane nayo iyitsinde nkuko yatsinda u Rwanda,negative
 Buriy yashakaga ko mureba itara rijimije,negative
Mana Reba aba bana bawe ubagabanyirize ubugome bafite  httpstcoBT9UbUdipY httpstco7hwcJ6JSag,negative
 mama wa mukobwa wawe ntuzamende rwose  ibintu by inkwano uzoroshye da ,negative
Ngo kwinjira mu gihugu Icyakoze nabagira inama yo kuza byo wenda mwaryozwa amahano mwakoze httpstco5rVZOBGkke,negative
Icyamamare salomon cyo muri bible cyashatse abagore igihumbi numwe abatazwi batabriwemo none woe utari nisugi bara gu cheating ugasara ,negative
 Honestly  harigihe umuntu muta ibishanga nkaza kumva ari kumbaza ngo ese byagenze gute ko status yawe iyi niyi ntayibonye,negative
Bro ushobora kwiyahura ugapfa EX wawe akaza kugushyingura Ari kumwe na boyfriend we mushyashya Njye bimaze kumbaho kabiri  ,negative
      Ni ibibali mumaraso Amazuru yabo abayarasabitswe nurwamba rwa amaraso baranayarota,negative
  Sugira ngo ni mapepe shn,negative
Reka niryamire Ikipe ikubitiye indi mu gikombe irayizamura iyikubitira mu gahinga ngo ejo batazagira ngo ni inkangu yayiyifashije ,negative
 Umugani wa ministiri Ingabire niba waragiye gushukura hanze ukanaherayo urishimye twe abasigaye mu gihugu twabaye imishushwe httpstcovX7Drh9yZh,negative
 20 byabanyarwanda bafite ibibazo byo mumutwe Gute ikariso igurwa 600k,negative
   Sha waretse amateshwa ko byakujabutse Genocide is well defined  Ntihagire umuntu winjiza muri dustbin yawe ikomeze ikunukire wenyine,negative
    Ushaka ko hajyamo iyihe miyaga Tuvuge ngo yego ntacyo bitwaye Kandi bigitwaye,negative
 Bizacika umunsi ababyeyi bo muri    bazabihagurukira kuko kugeza ubu wagira ngo biremewe,negative
 Nyamara ibi bintu bikorweho kuko no koga bizavaho yamavunja bamaze iminsi bahandura yororoke yisanzure nawe se ntasabune 100 ikibaho,negative
 Umva njye mbona kdi hafi gupfa peee,negative
  Gusuzugura umuntu mubana murarana ukubyarira abana si ibyo gushyigikirwa Ibindi reka mparire inzobere mu rushako,negative
 Oya njye Reka njye gushyiraho moustiquaire ndyame kuko icyo kigeragezo sinagikira ,negative
Wowe uri Yozezu wiguma kubeshya abantu rwose httpstcoL0ifdDQLsX,negative
Nta mukozi ukoresh Twitter httpstcoWBwPi3azub,negative
Kera ba mama nuku bababeshyaga     httpstco10xr2B89BC,negative
  Ukuhe kuri Ubu hano hari kuri kurimo mu byo yavuze,negative
Nuko kwifata nibibananira muringorane kuko kurongora biruta gushyukwa By Pawulo,negative
  Urukiko hejuru cyane salle mba nicaye imbere uyu munsi bamennye umutanzania wlh ,negative
Nta nicyo bazageraho ndakurahiye httpstcorS4DX76iAy,negative
 za nudes zanuza uzazima,negative
Wahisemo kuba ipede ngo nuko bakubwiye ko bagira Amafaranga wemera gusebya Abakubyaye Toka kure wa kimbwa we,negative
Wowe urabona ari nde uri bwegukane Ikamba ryubwiza Ubwenge numucoRaguza umutwe Turebe ko bihuracc   httpstcooj4cD4DMRA,negative
Ni ikiyobyabwenge ahubwo Byarananiye kureka kuyikoresha Igiye kunsenyera urugo kubera kugura Mgbs httpstcomtkhIrw4Ln,negative
 Ubwo wabwita ubujura butitwaje intwaro ndaq,negative
Usibye nikimwaro numuvumo ntuzabavaho rwose Bararuhira ubusa Icyasha cyamaraso yinzirakarengane ntigisibangana httpstcov6G52EjP3S,negative
Mbonye iriya station ya Police yi Remera nibuka le 1 Jan tujyayo gutanga ikirego ko batwibye  Kwibwa kuri NY,negative
 Nuko tutari inigga buriya,negative
 Ubundi ninawe uri gutuma nsubiza ibyo udashaka kumva kubera kunseka ,negative
 Jya uvuga ibyo Uzi rero ntugapfe kuvuga ibyo ubonye byose,negative
 Waca blague iyo skin siyawe,negative
Niyo wakihisha ubutabera imyaka na nyakaka ugakomeza kubiba urwango ningengabitekerezo ya Jenoside amateka azabibabaza httpstcoXR0NBaRpvX,negative
Ariko ngo Huawei ibyikoranabuhanga byanze ngwigiye Mubworizi bwamatungo magufi INGURUBE,negative
  Nta muvumo mubi uruta uwo gusigira uburwayi abazagukomokaho Biragatsindwa,negative
  Ntabwo Ari ukuba ikirara Mu mutwe wanyu harafunze,negative
              Ese niba wari umusonga wUwimana kuki wakubuza gusinzira Bwana Mushatsi  Wowe uri nde ahubwo ,negative
     Ushatse kuvuga ko gupostinga ibiryo Ari ibyabagore se Iyo myumvire izabavamo ryari ,negative
 Hahahhawarabamenye Uriya muhungu Satani bamurenganya kubi nkaho bo ari shyashya,negative
 Ariko hano bavugije induru nkaho navuze ishyano Ibi bintera asyi kabisa,negative
Ariko ubundi mwabaye mute Ko gu following Ari Ubuntu kuki utakanda follow Ni woe mbaza,negative
 Of course Nonese tuvuge se ko biriya ari kubikoreshwa ku gahato Cq bagiye muri vacance kwiyunga,negative
Iyo bavuze ishyano wumva iki,negative
Nonese broampsis kowirirwa uvugako uri single uvugishije koko urabyizeye ufite gahunda yo kuzakura umukunzi kuri Twitter,negative
 Uzumva bavuga ngo yamuteye inda as if umugabo aha umugore umwana Kandi amuha intanga ntabwo amuha umwana,negative
Man wasanga kuriya imitingito irimo gusatagura igisenyi Ari imana irikudushakira inzira ngo twigire munsi yubutaka muyindisi,negative
 Nonese Imana ibuza Abantu kunywa itabi Hari ahantu handitse ngo ntukajye high,negative
Iyi nyagwa ihangara vaccines kandi yandura byihuse iragatsindwa  Double mutant strain in India resistant to antibodies says WHO Chief  httpstcowRVlaqJJuq via ,negative
  Amakuru arahagije kugira ngo agupakiremo agahinda gakabije nubwoba hanyuma ukagenda bucece,negative
Ndumiwe  Gukoresha Radar detector ngo ni Icyaha  httpstcoCl0E3m9l19,negative
  Ikintangaza Uwo muhanzi yabibonye kare Gusa byo uzamuye umutweukahavuga ntiwamara kabiri Ariko ni ikibazo pe,negative
 Ikibazo abanyarwanda barigukora copy ,negative
 Ibi bintu niba bigira urusaku ntabwo tubyemeye bitaza kubuza umudendezo wacu abakeneye kwiruhukira  ,negative
 Nkunda kumva inyigisho za gitwaza harimo Mute  Ziramfasha cyane,negative
Iyi match kombona irutwa nukureba amakuru yo kuri BTN httpstcoD6KwmrrX2c,negative
   Ngo Ronaldo overrated ndaq ,negative
 Nuko uba uri kurebera ibyiza ubuntu Umunsi bashyizeho ibiciro kandi bihenze ntuzongera kurebayo,negative
  Edith akuriye umutwe w untera ubwoba arega urebe ko nanakopfora ,negative
Umubiri ni hatari rwose harubwo ugutigisa ukagira ngo ni malaria kumbe arubukene bukurimo bwizihije anniversaire rwose,negative
  Hari uwagutumiye kuzumva cyangwa nimba wumva zikurambiye wakishakiye ticket ikujyana ikuzimu kwasekibi ko ariho haguteguriwe,negative
Umukire yampaye akazi ngo njye nsetsa abana be none wagirango nabakubise ndabasetsa ahubwo uburakari bukaba bwinshi,negative
 Tujye tunemera ko covid 19 itwik,negative
     Fatisuka ujyeguhinga ureke kujajwa Nubundi ntiwamenya math ngumenye na football Jya kurya amacaki,negative
  Harya Gnocide iva kuki Si urwango Erega shahu nakubwiye ko hari imbeba yitugatuga ngo irimo kwimya urutare,negative
 Ikosa ntazigera nkora nuko nzahora nibuka ko anniversary zifite abo cyane abana bo mubakire,negative
Kubeshya bikaryoha kubi  Ni nko gusambana httpstcoHHmi0e53co,negative
 Uvuga ukuri kurya abantu mu mwijima Nibinywere teveri irabyoroshya RwOT,negative
Ilinyareanda kiri aha Rwose mwisubireho pee Uburimi mu myandikire bugabanuke Uziko numvaga MuzaNyina naho kumbe ni muzankina httpstcoFEZXxdljcd,negative
 Akazi wanakatira nyuma mn Arko iyi boro tayari iturimo,negative
Nujya ushaka kwandikira umukobwa ugatangira ngo Hi uragowe Jya wandika utiNumber yawe iba muri Momo Uzanshimira,negative
Baguhaye million 900 ngo utange umukunzi wawe muri bokoharamu wamutanga,negative
  ko numva ntangiye kwiheba ibi ni ibiki koko,negative
Nkubu  akaza gukorere concert mu Rwanda  yaryama muri kaburimbo ,negative
           Ntuzongere kdi ntuzanavugeko njyanyara mu base,negative
      Ni ukuvuga ko yamwogeje kugirango asibanganye ibimenyetso Mbese yamwogeje ku gitsina nka kwa kundi dukaraba mu ntoki namazi nisabune,negative
 ikibazo cye nuko yagiye kuba jug wa mister Rwanda ubugoryi gusa,negative
       Nonese uri kugereranya amazi nibuye Ntabwo bishyuha kimwe,negative
  humura nawe nuyagira uzapfa impamvu utarapfa nuko utarayabona nkwifurije kugira amafaranga nkazaza kwinywera fanta tuvuye gukaraba ,negative
   Baza nabakobwa aho bashyize Umutima wabari Ngo umutweep Ndumiwe koko,negative
 Njyewe ayo manyazi yamafaranga wagirango haricyo dupfa asigaye yaranyanze kweli ,negative
Nonese bro kuba waje getho ugasanga harimo itara ryumukara nicyo cyatuma ugenda unteza abantu ngo ntamuriro ngira,negative
Ngayo nguko Dore iyo bavuze ko bibujijwe kunywa inzoga utwaye cg ugatwara Whatever nuko bibujijwe gusa httpstcoS6LESYAmQZ,negative
 Hari imvura iteye ubwoba Abari muri NtuyeNabi irabasiga iheruheru,negative
  Disciplinaire nemera ariko nawe Uzi gushyigikira ibitaribyo aribyo nababakuramo baba bakoze amakosa kbr ko nta muntu mubi ubaho,negative
  Iyo ni ruswa baguhaye kuko uri umunyamakuru ntakindi,negative
Ndambiwe abantu muri kugend mwandika ibisobanuro byamazina yanyu kur story mutubabarir turabaz bihagij  httpstcoF2OjKvRRMK,negative
 Ni ko biri rwose Gusa gushishikara ukabona amanota meza ntibivuze ko abakoresha bakurwanira,negative
Nashyize uburozi bwurukundo mubiryo by umukobwa nkunda Kugirango nawe ankunde none imbeba yabiriye iri kunkurikira aho ngiye hose ,negative
Ark uriya mukobw mwararanye bakibwiy ngo niwe mugore wawe ibihe byose Waguma murogo cg wakwahukana,negative
 Ububwa buri muri veins zawe ndgaswi,negative
Ubundi the socalled big fish idafite amafaranga kuri njye nyifata nkururagara Uko ni ukuri kandi twumve dukomeye dutekanye ,negative
Ubwo se waba ufunzwe gufungwa ni ukubuzwa uburenganzira httpstcoROEwbfELq2,negative
Ntaragira Ubwenge narinziko mwese muri inshuti zanjye Bya Hatali None,negative
 Noneho ushaka ko tuzubaka mu nzozi natwe,negative
Ubuzima bwarakomeye kugezaho umuntu atinya kurya amafaranga yo kurya  httpstco96cTLCSiGy,negative
   Hahahaha akarimi nicyumvirizo numvisemo ka mugobeko ndacangwa,negative
  nyamara iki kibazo kirabareba Nubwo mukirengagiza,negative
  ikiza cyo kuba mugufi  mugihe kimbeho nyinshi ushobora kwinjira muri thermos,negative
 Kutagira TV muri kgl nikibazo gikomeye cyane Nkibyo bya origi sinzi ngo nibivahe nibijyahe    ,negative
  wamugabowe uge ukora tweet wabanje gusubiza ubwenge mumutwe kuko ndabona ushobora kuba uba wa bubitse mu birenge ,negative
Ibintu bya Miss ahantu hose nibimwe no muburundi ndumva ari induru httpstcoy4htwCr4rX,negative
   Bikiramariya se umuzanye mu kutubahiriza amabwiza nkawe Za Rutsiro ntabwo azi kuharira ubuzimaiwabo ni mu ijuru,negative
 Nabareka bakamugumana Nubundi se ko ari njye wabagenera montant  vache yinkwano Nyibuze nategereza cg nkabireka byose,negative
   KArumye  Niyompamvu njye mukangurira kwibwirira ikimama cyibizi amazi byinshi mumubili cya  ,negative
Mwana wa mama waje tukajya twivugira story zubusambanyi ko ntawe uzatwinjijirira httpstcodPHbdOonIu,negative
 Wowe se ubijemo ute Niba utajya ureba amakuru just shut up,negative
Nyamara muve mubyo gutegereza ya pusi murebe uko mwaremera uyu mutype  httpstcotvMhJRMJBL,negative
 Hanyuma ngo urubyiruko twiteze imbere kd aribo badusubiza inyuma This country,negative
Nyuma yo kwirirwa nzenguruka nshaka umuceri muba Islam ubu nibwo ngeze home ntegereje Ibiva mu imyanzuro httpstcojuKaxgAW4G,negative
Wagirango arannya mu kigunda httpstcoRomSVjENCC,negative
 Icecekere umusa hari nuwo nagiye gutereta ari mubi nziko ari bunyemere nawe arankatira,negative
  Nibyo mn nzahita ngabanya salaire kuba Ingnieur bagenzi banjye bigisha muri KIST kubera gukunda amanota,negative
 Sinzi uwo numvise avuga ngo umugabo unywa yogati yakwambara na sitiringi ndamubaza ngo sitiringi ni ibiki ntiyansubiza,negative
