ID	tweet	label
kr_train_00671	Ikibazo cyamafaranga make muri  kuri branch ya pensionplaza kubikuza 15M bisaba gutegereza kohari ukora versement RwOT	negative
kr_train_00672	Birababaje kuko kuyirandura ni hatari ibimenyetso no guceceka kwabayakwa nabayitanga biragoye cyane	negative
kr_train_00673	Uretse mu ikinamico wari wabona ahandi hanu umukobwa yanze umusore wumukire agasanga uwumukene	negative
kr_train_00674	Birenze kdi abarezi nuko bakwanga gusa then bagakora Fake Account Ubu se navugaga ibiki basi	negative
kr_train_00675	Gute ushaka kunywa Jibu kandi nta kazi ufite  Leta ni umubyeyi ahubwo abana bayo ntibazi kubara	negative
kr_train_00676	Wowe Wahoze Uri Urubavu Rwanjye None Warusize Rurangaye	negative
kr_train_00677	Kuba umugore mwiza si ukuba injiji ngo wemere bakwicire ku rwara nkinda	negative
kr_train_00678	Iki kigabo kigiye igifaransa muri ma colline na Horizon	negative
kr_train_00679	Kuva nakera umwana yacishwagaho akanyafu ubu abarimu nababyeyi ntibavuga uramva ejo hazaza nihabi cyane	negative
kr_train_00680	Ntacyo bimaze pe ahubwo bagerageze bakureho amashami yose yItangazamakuru mu mashuri	negative
kr_train_00681	Nange simwemera  uriya mutaramu kbxa	negative
kr_train_00682	Abibwiye namucira mu maso nkahita cyaho	negative
kr_train_00683	Ase umuntu aguhaye Telephone uba wumva atari ikizibiti ko arakwishyura vuba bidatinze	negative
kr_train_00684	Usibye ko niyo wazisaba nta waziguha Ahubwo bagukubita inkoni miliyoni mirongo ine	negative
kr_train_00685	Ese washyize iki mu gikoma Lol  Inkoni ivuna igufa ntivuna ingeso	negative
kr_train_00686	Niyihangane yahuye nuruvagusenya nta kundi ngo bijya bibaho	negative
kr_train_00687	Please respect s own opinion Ibintu byo gusubiza nkaho ubwenge bwawe buri mu gatsinsino bigomba kurangira	negative
kr_train_00688	Idini rifata mpiri umutima wumuntu nintekerezo ze hanyuma aho bahushye ukahajya shishi itabona ivanze no kudatekereza	negative
kr_train_00689	Niko kwikoza mu kavumo ka buri mupampe waraho bashitura ibikomanizo barabimupasa	negative
kr_train_00690	Ni nde ubanga se	negative
kr_train_00691	Ariko birumvika bakiraga aband barwara rero ubu abakira barangiye mureke abarwara barwarenabo igihe kizagera sibyo ra	negative
kr_train_00692	Nonese ubwo ukurikije igihe iyoburuse yagombaga kuhagerera ubwo uwabigizemo uruhare abaye atarasinzira yaba ataricwa nisereri   Marie Niwemwiza	negative
kr_train_00693	Oya se kumuntwara bikuremo nubwo muri hamwe	negative
kr_train_00694	Ko abagore bagira amatiku ubwo iyo bahuy nae bagasanga uyafite bihita biturika meny ubweng chn	negative
kr_train_00695	Uyu mugaragu yaba asize ibitenga bituzuye Uwiteka naguhamagara uzice amatwi ntiwitabe	negative
kr_train_00696	Mwaramutse  Ese ejo hashize ko network zanyu zatumye mpomba ndetse nkashwana na benshi kubera ko ntahamagarwa murumva bishimishije Mwirirwe	negative
kr_train_00697	Umva ndarambiwe nawe genda uyigurire	negative
kr_train_00698	Hahah nuguta inyuma ya Huye I know	negative
kr_train_00699	yapfuye kera nuko yaratgereje kubora buriya	negative
kr_train_00700	AMAGTHEBLACK aragira ati nimba uziko ushobora guhemukira umuntu wa kwizeye Uri inkebebe	negative
kr_train_00701	Ubwo se ni iki utumva ibyagufasha kurya uwo muceri wawe ntabyo mfite aka kanya boss wanjye	negative
kr_train_00702	Aba ba Feminist ntabwo bumva ibyo barimo basubire kwiga neza kandi bahuze ibyo bavuga na Society	negative
kr_train_00703	Nonex Twize nabi Twigisha nabi Umuntu atanga icyo Afite	negative
kr_train_00704	Ibaze ariko yampaye amabwiriza  Nahitamo urupfu Aho kuba agatebo kayora ivu	negative
kr_train_00705	Ubundi se ko ntamugire utegetsw gukunda umugabo we ugira ngo ntiyanaharira abiririrwa aho abakuru kaburibumba	negative
kr_train_00706	Ikibazo cyizamuka ryibiciro bya Gaz Leta itagize icyo ikora mumaguru meshya benshi turasubira kuri gakondo ndabarahiye	negative
kr_train_00707	Ni umugome mubi cyane	negative
kr_train_00708	Nta muntu wiswe I bitch mu Rwanda inshuro nyinshi nkawe so uri kwituka rero	negative
kr_train_00709	Iri Shaza ko rizindutse bavandimwe IshazaThursday	negative
kr_train_00710	Sibyox umwanzi winshuti yange abarumwanzi wange ninshutuze nuko ninshuti zange	negative
kr_train_00711	mwokabyaramwe Ibibiracyabaho koko mwakurikiranye Uyumuntu Mukamenya Niba Uyumwana Akiriho cg Atakiriho Akabona Ubutabera koko	negative
kr_train_00712	Ubwabyo ntago abakora inote bakora ikosa ryo kwandika nabi ijambo HEIGHT ngo bandike HIEGHT	negative
kr_train_00713	Rwandan media Wa mukobwa na none yananiwe guhisha amarangamutima ye yereka amakurikira ko atwitwe	negative
kr_train_00714	Erega ikibazo si ukugenda mu ndege ahubwo nanga ko ntabazunguza ibiraha baba ku mihanda yo mu kirere	negative
kr_train_00715	Mutima Wanjye Ndakwibutsa ko akazi kawe ari ugupompa amaraso mu mubiri Ntukanjyane mu nkundo ndakwiyamye	negative
kr_train_00716	Niba na FARG yaramwishyuriya amashuri ayo mafaranga yapfuye ubusa kuko kwiga kwe ntacyo byamumariye Pffff	negative
kr_train_00717	Ndafana reg umuriro ukagenda ubwo nzongera kuyifana kweli nukuntu bambihirije	negative
kr_train_00718	Baza Toussaint ba nkotanyi bankaraga passe zibisazi nkakatura  FIT by 2Saint ft	negative
kr_train_00719	Ndinde wo kutajyendera mukigare arko Ngenzi yarari kwigendera imvura iramunyagira nuko imvura iratoha	negative
kr_train_00720	Usigaye wenyine mu ishyamba ryubunyobwa niwo mushiha	negative
kr_train_00721	Ese kwibeta biri mu bintu byimakajwe muri uyu mwaka ko mbona bigenda bifata indi ntera	negative
kr_train_00722	Ubwo se ninde wakwigishije kuryaaa Aime weee	negative
kr_train_00723	Niba warashyiragamo agaporoporo kikaramu ugatumura umwotsi wayo ch ujyire wijyire muri passion kuko hano simucyabasaza	negative
kr_train_00724	ariko bakobwa mwigize gatiki  kabureka nidukora Inama kugirango tunafate call zanyu muzajya mubanza mushyire kuri mom	negative
kr_train_00725	Uwo murengwe noneho c	negative
kr_train_00726	Hubwo se ko mbona Arya ibyana biruenze	negative
kr_train_00727	Ubaze kugukangisha ngo nta numugabo uzabona nkaho umugabo ari nyoko	negative
kr_train_00728	Umugore aba uwu mutima cg uwu mugabo Ese ubwo ntihaba numugore wumutwe cg wigitsi	negative
kr_train_00729	ahubwo nkubita aka VN iyi miziki ya Oliver Mtukudzi nyizimye	negative
kr_train_00730	Ko umuteze iminota c	negative
kr_train_00731	Ninza nzabimaraho ibyo birura	negative
kr_train_00732	Niba  uri gushaka abafollowers rwose aho ho ndagukomeje Ubu se ni nde wagufollowinga koko	negative
kr_train_00733	hita byose ubimusobanurira atazongera kugutesha umutwe Minimum  minidad Maximum  mama wa maxime	negative
kr_train_00734	Sinzi impamvu ndi kumva ko abinyuma batari kumva neza	negative
kr_train_00735	Niba abahakana Genocide yakorewe abatutsi bitabatera isoni kuki twe twagira ubwoba bwoguhangana nabo Kwibuka27 Twiyubaka	negative
kr_train_00736	wowe c ko washyushye hasi numubiri wose	negative
kr_train_00737	Mumutwe ko haciriritse nkumwenda wa caguwa c	negative
kr_train_00738	Nsuhuje abakobwa bose babasinzi Munagire ijoro ryiza  NB Ntabe ari wowe utinda kugeza ubu butumwa ku musinzi wawe	negative
kr_train_00739	Bro niwewe utareba match hubwo igihe wavuze ngo bruno arusha eriksen foot nahise nkukaraba	negative
kr_train_00740	Mbese muzaza cg aya mata nzayanywa njyenyine  niba mutazaza mumbwire njye gusha akazi nanjye muri bank	negative
kr_train_00741	Akumiro niki Ni igihe uguze Phone yaguhenze utaziko ari pirate uziko ari Samsung  ukayayatsa aho kwiyandikamo Samsung hakiyandikamo SAMUEL	negative
kr_train_00742	Ariko buriya niyihe mpamvu iyo umuntu amaze kurya ahantu hatari iwaboiwe ahita yumva ashatse gutaha	negative
kr_train_00743	Umva abastar mwanze kubakira iwanyu ahubwo mukirirwa hagati yamaguru yabana babandi umva muzabona ishyano mwankozi zibibimwe toka muri ibicucu Ishazathursday	negative
kr_train_00744	Nanjye nagukoreye follow unyima follow back none ngo nyakubahwa	negative
kr_train_00745	nonese boss abagenda Bose baba bigometse  Noneho imipaka yongere ifungwe	negative
kr_train_00746	Ark nubundi umukobwa uvuga imyaka ye akenshi aba ari mubii	negative
kr_train_00747	Nigute muvuga ngo ikibazo cyakemutse kandi muri  umuriro wabuze hakaba hashize amasaha arenga atatu	negative
kr_train_00748	Ikipe ifite ibibazo se wayitsinda uri nde	negative
kr_train_00749	Kuva na cyera ntamahirwe Yurukundo Nijyeze Njyira Kuko Ndibuka Tujyicyina Ibyabana Ninjye Wabaga Ndi ya Mbwa yabaga icunze urugo Laughter	negative
kr_train_00750	Gutera ibuye ahantu nkaha ni amahano mbambaroga RwOT	negative
kr_train_00751	Ntako namwe ntimugakabye uziko iyi mihanda ikomeje kunca intege kugukomeza umushinga wanjye uri muri stu kubera ubwoba bwa critiques	negative
kr_train_00752	Ubwo rero uzi ngo natinya kukivuga	negative
kr_train_00753	Mumfashe munsobanurire Kuri siraje ya KIWI haba hariho inkweto kuri COLGATE hariho Amenyo None kuki kuri COTEX ntakintu bashyiraho	negative
kr_train_00754	Nuko yarari kwifotoza bro ubundi agenda imbariga	negative
kr_train_00755	Yegoko wagishongore we cyUmukecuru kandi wUmurozi bihuze bakora barikumwe Neza kugirango bice umwaku kand bizorohere inzego zumutekano kubafata	negative
kr_train_00756	Ngo iyo utangiye gukina isogisi rirakujabuka Ritakujabuka se wigeze ubona kirida yambaye isogisi ntiriyijabuke	negative
kr_train_00757	Ubuke bwabo Uzi ababyize bashomereye hano hanze Nigeze kubikoraho inkuru muri 2011	negative
kr_train_00758	Aaahaaa nones ko na migabane ufitem wabinywerey mwan I Gihara	negative
kr_train_00759	Izajyimana umunsi umwe nijoro nzabyuka ntere ibuye mukigo cyagisirikare numve ukuntu bavuga ngo uradukanze	negative
kr_train_00760	Kuzamuka kwibiciro Hari abo wabonye bishweese abo wabonye bishwe ni bande umunwa wanyu mugira namaso atareba amategeko numutimanamuhagarike gusebanya	negative
kr_train_00761	Nones bose ko babyishe	negative
kr_train_00762	Nanjye ibi nudes byose mwampaye ndi hafi kubita hanze shau	negative
kr_train_00763	Ibyo bikora abagore bitwaza udusakoshi mu bukwe	negative
kr_train_00764	Woex umaze kugwa kuri zingahe ark kucyi burijyihe ibyiza bijyira umuntu bibabazaabanyarwanda ntituri neza	negative
kr_train_00765	Kanze mbwire REG itware umuriro numbe ko aceceka	negative
kr_train_00766	Inzoga niba uziraramo ufite ikibazo Aho kuziraramo zakuraramo	negative
kr_train_00767	Man kucyi ushaka kumenya uko mbayeho uko ngenda aho shyira amafaranga yajyee man ndeka jyenyine undekere mind zajyee ishazathursday	negative
kr_train_00768	Nizina abarwayi ni benshi	negative
kr_train_00769	Ubundi kera ntarareka urumogi ntarinziko padiri Ari umusiramu none nasanze Ari umuyehova	negative
kr_train_00770	Ngo igiti kigororwa kikiri gito Naho ibuye rito bigenda gute	negative
kr_train_00771	Muhanga Ntigurirwa wemeye ko yishe umugore we yakatiwe gufungwa burundu	negative
kr_train_00772	Tubwire zimwe mu ndwara zamaso  uzi Kutabona akazi  Kutabona ijuru no kureba ibitatureba	negative
kr_train_00773	Guma murugo ntamuti nyibonyemo ahubwo wagirango ni igihano bro hari niyo twamaze amezi nkanswe iyi yibyumweru	negative
kr_train_00774	Babwire ko bari kunywa mukaru kandi mu byukuri barimo kunywa umutobororo	negative
kr_train_00775	Ubundi se ruswa itangirwa ku karubanda Alliah se yari gutanga ruswa agura iyihe service Du nimporte quoi  Pfffff	negative
kr_train_00776	Cyze mumbwire kugura subscription kuri DSTV ireba imipira arangahe ndebeko izi nyatsi za canal nazivaho kuko impombesheje match inshuro ebyiriRwOT	negative
kr_train_00777	Birababaje kubona Sector Commender wa POLiCE  muri  afunga umwana wiga P5 kasho bugacya ajya gukora ikizaminiibyo bikwiye Turwanye ihihoterwa	negative
kr_train_00778	Dore ikinyoma Juno na wayz bakomeje kubeshya abanyarwanda impanvu simusiga zuko ntarukundo bafiyanye byinshi mwabantumwe umuziki sicyintu	negative
kr_train_00779	Aho washingira hose nta na hamwe hasobanura ukuntu abakobwa beza baba Ari abaswa	negative
kr_train_00780	ngo mwe nubusa murabwemera ntacyo bitwaye Utubwirire umugore wawe aduhe urugero hamwe numukobwa cg mushiki wawe niba umufite	negative
kr_train_00781	Hahaha Embouteillage iteye ubwoba weee Bafunze imihanda biracika Igihe cyinterahamwe nibisa nabyo cyagiye nka Nyomberi RwOT	negative
kr_train_00782	mani Girl arambwiye ngo iyambarire byanze  ndacyamusaba another round ndakomeza Mbahe ikuru	negative
kr_train_00783	Mumwanya nsomye inkuru ivuganga ku inzoga zinkorano Ese Mutzing na Primus byo Bivahe Baraziprintinga cg Barazidowniloadinga	negative
kr_train_00784	Hinge ndungikire les organisateurs aka message urgent ko dangerous ashaka kwinjira illegally	negative
kr_train_00785	Icyo mbona cyo nubwo bari kurota bimwe umukobwa arikwirotera indi Gee	negative
kr_train_00786	Ibibintu byaje byogutera imiti ya maralia bimaze kuduteza abaturanyi Urabona ngo umwana ansure nasohoye ngobatere kwer ndamubeshya ik Koko	negative
kr_train_00787	Hari aba JAMA Hano utereta nka Airtel ibanza kwica izina ryundi muntu  Ntawe uzi	negative
kr_train_00788	None urumva wareka uno muntu waremwe Imana itarananirwa ngo urumva ambwire yababyeyi	negative
kr_train_00789	Ndabona indwara yigitugu ikomeje kwandura hose Igeze na England ngo nta myigaragambyo	negative
kr_train_00790	ikindi knd tugomb kwibukirany nuko isutiye ikunaniye kuyifungur uyinyuz hejuru nkama lunettes  murakoze murakarama	negative
kr_train_00791	Ibirenze Nika kaka moto  ka saa 1945 wishyura 2k zawe ka kugurutsa usukiranya amarira abonekeza inyuma mu matwi	negative
kr_train_00792	Subwo umukobwa utazi guteka inyama ari kuvuga kubahungu bagufi	negative
kr_train_00793	Ariko Abantu baransetsa nkiyo ubonye tweet yange ugahita ukora Unfollow ubwo iryo shyari uzarijyana mu ijuru koko	negative
kr_train_00794	Bikwirakwiza kovidi bikanagusaba kishyura menshi ngo umucuruzi bazamukata mu kuyabikuza bikanabangamira gahunda ya Leta yo guteza imbere cashless economy	negative
kr_train_00795	Gukubita umukobwa byo nta murava byagutera uri umusore Ni ugutera ingumi ikagenda muri rolanti yamugeraho ukicuza	negative
kr_train_00796	Ese ikibazo ni inda baterwa cg ni ubusambanyi nuburaya	negative
kr_train_00797	Mbyishyizemo ibya Karande nasara Niba zinabaho nakazi kazo	negative
kr_train_00798	Kambwire uriya musirikare antize I mbunda ndebeko narasa resani yo kupantaro yanjye yanze gufunguka	negative
kr_train_00799	Sinzi umunsi ariko azaza nkumujura nijoro	negative
kr_train_00800	Ikibazo bafite nInyota yUbutegetsi kurusha kugira Inyota yo kugira Igihugu gitekanye Ngayo nguko	negative
kr_train_00801	Mu Utudefo twananiye gukosora no gutegereza bibamo Ibaze ko ndashobora guteka agafiriti mbere yibindi biryo Kuko ibindi bishya zarangiye	negative
kr_train_00802	Ibaze nawe gutegereza ko Umunyamerika ari we ukubwira ububi cg ubwiza bwumuco wawe Ni cyo cyica Abanyafurika	negative
kr_train_00803	Yagiye kwica mu mahanga	negative
kr_train_00804	Usibye kuvugira inyuma y urubuga rw imikino hari icyo ushinzwe muri	negative
kr_train_00805	Ari gucinya inkoro c ubibonye hehe Ko yavuze uko yumva ibintu nawe wavuze uko ubyumva ukareka guca imanza	negative
kr_train_00806	Ndumva uzanyrmo nababyeyi ka nkureke na so umuntukire nge simvuga abadahari Shame on u mdfk	negative
kr_train_00807	Nakweretse iwanyu wa gisaza we ipfunwe rirakwica	negative
kr_train_00808	Cyakora discipline iri muri ino tweet ni 0 Ibi ni bibi cyane kuruta ibyo we yanditse	negative
kr_train_00809	Aho kwandika ngo mwamaye amafaranga ko numva nameze neza nakwiyandikira Tourne  vis ikiba kikaba  Rwot	negative
kr_train_00810	Mwakwihanganye mugashaka printer ibikora neza hamwe na Scanneur ko biba bitagaragara neza	negative
kr_train_00811	Tumeze nkuko Yesu yari ameze umunsi umugore utaruwe amwoza ibirenge	negative
kr_train_00812	Mu Gatsata ni honyine umuntu ataha afite icyuma mu ntoke yiteguye guhangana na marine	negative
kr_train_00813	Ibigarasha ko mbona bifite umutima uhagaze kubera gufungura imipaka  tubwire uko zensitaye wangu	negative
kr_train_00814	Ukuntu abisubiramo Sinzi umujinya aho awukura	negative
kr_train_00815	Ibyo ni byiza cyane Ahubwo gusaba ATM card ko bitinda cyane Bampaye 2 months	negative
kr_train_00816	Unshotoye bikambabaza sinaviramo aho danagukoma	negative
kr_train_00817	Ubwo se ntiyaba yarabivuze kera ubu akaba yumva zarahinduye imirishyo	negative
kr_train_00818	Rindira baveyo ntiwabahana bagenda nawe urabizi	negative
kr_train_00819	Cyakoze byo birakabije bahagera warambiwe	negative
kr_train_00820	Basigaje kukubwira ngo nihagira ikipe itsinda igitego uyifana ntuzitere hejuru birabujijwe kuri minister	negative
kr_train_00821	Hari umukobwa wambwiye ngo iyo umunsi wije atabonye umugabo umureba ngo amukurikize ijisho amenya ko uwo munsi yambaye nabi	negative
kr_train_00822	Ark ibintu bwiwe murumva aribyo namwe ukuntu ngo umusore utereta umukobwa wikigari aba arusha inshingano umugabo wabana 5 muri ngororero	negative
kr_train_00823	Kuko sinumva ukuntu Umuntu ukurusha byinshi byiza umwita umuswa Kandi yarageze ku byo utarageraho ushobora no kutazageraho	negative
kr_train_00824	Ibaze ukuntu mukanya kashize igihe narinsinziriye narindi muriyinzu nakanguka nkasanga ndi muri ghetto numuriro wabuze	negative
kr_train_00825	Thats culture si ubwa mbere mbibonye My concern si ifoto gusa ni iriya culture yo gupfukamira abagabo	negative
kr_train_00826	Oya Baba bumva umugore yaba hasi muri byose even ni imyaka	negative
kr_train_00827	RURA Mutuvuganire rwose  iri gutanga service mbi rwose urajyayo ukahamara amasaha 5 arukwaka serivice runaka	negative
kr_train_00828	Ariko barabishyura ngo mukore propaganda yo kutwoza mu bwonko	negative
kr_train_00829	Ubu tuvugana ntahantu nahamwe arsenal yajya tuyihe luvumbu se Niwe wenyine wayikuraho	negative
kr_train_00830	Aba Haters nibareba nabi turanayobora umuryango wIbihugu bivuga nururimi rwIgishimwa nibashake bimanike	negative
kr_train_00831	Ni iki kikubabaza ukumva wanakirasa kuri iyi mihanda Me kwandika tweet ntubone na like nimwenumva nswenyutse ndaq	negative
kr_train_00832	Ibaze ariko kwaka ruswa umubyeyi ugiye kubyara Nta bumuntu	negative
kr_train_00833	Ndumiwe koko Ngo abantu bajya gushaka imbaraga mu marimbi Hahaha	negative
kr_train_00834	ESE inabire yarayiriye arasubizango sayizi kad yari yakoze umushinga wubuhinzi bitewe Niki babyo azi kd mbenga birakaze tooo	negative
kr_train_00835	Ngo ni umwanda ra Njye narumiwe buriya	negative
kr_train_00836	Ni kwa kundi ubona inka ari nziza wabura icyo uyisebya ukavuga ngo dore kiriya gicebe Rwandans with ishyari kweli	negative
kr_train_00837	Nyuma yo gutwara bogisa yanjye nkakwihorera nikote ryanjye utangiye kuryiyitirira se	negative
kr_train_00838	Genda Corona uri akagabo Kugera naho ibyo umusazi yisazamo byose ariko asara yambaye agapfukamunwa  Mbpa	negative
kr_train_00839	Nange byarantunguye kubona igisambo kiriza kuriya hhhhhhhh ubundi abantu nkaba bazava mugihe cyUmwijima ryari Kandi agatsinda kiracyambaye uniform zigihugu	negative
kr_train_00840	reka reka Iki kimara ntacyo nemera nukuri	negative
kr_train_00841	Inkuru Yuko Agathe Uwiringiyimana Wari Minisitiri wIntebe Yishwe urwAgashinyaguro nIngabo za FAR SOMA HANO INKURU IRAMBUYE	negative
