,tweet,label
607,"['sinzi', 'impamvu', 'inabi', 'mu', 'mvugo', 'mu', 'nyandiko', 'mu', 'ngirobikomeza', 'guhabwa', 'intebe', 'mu', 'buzima', 'bwa', 'benshi']",negative
608,"['nyamara', 'urampohoteye', 'nonese', 'ushaka', 'ko', 'mpereze', 'inguni', 'iburyo', 'cg', 'ibumoso']",negative
609,"['abantu', 'bafana', 'indaya', 'butwi', 'namavubi', 'baba', 'bafana', 'harabantu', 'bamadebe', 'kweli', 'ese', 'ubundi', 'bagira', 'umuyobozi', 'widebe', 'bo', 'ntibabe', 'amadebe']",negative
610,"['ubwo', 'rero', 'nyine', 'gahunda', 'niyandi', 'nukubura', 'imodoka', 'muri', 'gare', 'ya', 'huye']",negative
611,"['umva', 'nubwo', 'inzonzi', 'zibeshya', 'ariko', 'haribyo', 'zitakwereka', 'wari', 'warota', 'umukobwa', 'yaguhaye', 'amafaranga', 'mbajije', 'abasore']",negative
612,"['ubu', 'aba', 'nabo', 'ejo', 'tuzumva', 'babakatiye', 'gufungwa', 'imyaka', 'gusa']",negative
613,"['aka', 'nyuma', 'niko', 'kabi', 'ass', 'boobs', 'pretty', 'face', 'what', 'uri', 'umwana', 'mubi']",negative
614,"['urukundo', 'ruzacogora', 'muri', 'benshi', 'kubera', 'ko', 'ubugome', 'buzaba', 'bwiganje']",negative
615,"['arko', 'ngo', 'kabera', 'mu', 'gitondo', 'araza', 'kuba', 'afite', 'ikinyafu', 'rwot']",negative
616,"['erega', 'abakobwa', 'siko', 'bose', 'bakunda', 'amafaranga', 'hari', 'nabamwe', 'bakunda', 'ibiyakomokaho', 'nkimodoka', 'inkoko', 'zokeje', 'amafi', 'ninzoga', 'zihenze', 'nibindi', 'nkibyo']",negative
617,"['mali', 'ikuyeho', 'agahu', 'ku', 'nnyo', 'igakuriyeho', 'abafaransa', 'gusa', 'ndatekereza', 'ko', 'ibi', 'bintu', 'umurusiya', 'numushinwa', 'babyihishe', 'inyuma', 'kabisa']",negative
618,"['kandahi', 'ni', 'mundiri', 'yubusambanyi', 'nubusinzi', 'ahubwo', 'abe', 'ariho', 'bimurira', 'imisigiti', 'maze', 'hahire', 'rimwe']",negative
619,"['nkuko', 'yabisobanuye', 'ibimenyetso', 'byarabuze', 'ariko', 'sinumva', 'impamvu', 'hirengagijwe', 'ibisobanuro', 'byuburyo', 'ibimenyetso', 'byasibanganyijwemo']",negative
620,"['ariko', 'ubundi', 'ibyo', 'ubizi', 'ute', 'ko', 'ntamugabo', 'ugira']",negative
621,"['natwe', 'tublocke', 'umuswa', 'wana', 'abo', 'atari', 'yablocka', 'mwirindira', 'mumutange']",negative
622,"['abanya', 'rwanda', 'tuti', 'kuki', 'kuchu', 'kitty', 'atutse', 'tootsies', 'nuko', 'kurth', 'nawe', 'ati', 'tutti', 'fruiti', 'tootsies', 'kuchus', 'ntuzi', 'uduti', 'twamafuti']",negative
623,"['bazaduhe', 'akazi', 'ubusazi', 'buzashira', 'wakwiga', 'uryamye', 'from', 'monday', 'up', 'to', 'monday', 'ugatekereza', 'iki']",negative
624,"['bafunguye', 'sport', 'ra', 'kugiti', 'ubonye', 'iyo', 'bafungura', 'amazi', 'muri', 'rubavu', 'nibura', 'sport', 'zose', 'akaba', 'ariho', 'zikorerwabyaba', 'ari', 'umuti']",negative
625,"['haaaaaaaaakoma', 'msosi', 'nukuntu', 'bagira', 'ibikabyo', 'nokwiyemera', 'ngo', 'bari', 'connected', 'turigumira', 'muri', 'muvuture', 'sha']",negative
626,"['buriya', 'ntacyantunguye', 'nukuri', 'mugihe', 'ikiryamye', 'kuri', 'mashami', 'ntakintu', 'tuzageraho', 'pueh', 'kuva', 'nabaho', 'nubwambere', 'nabona', 'a', 'coach', 'with', 'zero', 'tactics']",negative
627,"['ninshingano', 'zawe', 'not', 'mine', 'nucyeka', 'ko', 'nzaza', 'kubigukorera', 'birakureba']",negative
628,"['manayange', 'guhabwa', 'follow', 'na', 'big', 'fish', 'bisigaye', 'bintera', 'ubwoba', 'an', 'following', 'uyu', 'munsi', 'ejo', 'akanjugunya', 'brock']",negative
629,"['ngo', 'ni', 'inkoni', 'zo', 'gukubita', 'abantu']",negative
630,"['bibaho', 'cyane', 'ariko', 'ni', 'wa', 'muco', 'wa', 'debate', 'tutagira', 'umuntu', 'azana', 'ibintu', 'agashyira', 'aho', 'agashaka', 'ko', 'ubyemera', 'kandi', 'bitumvikana']",negative
631,"['mwuka', 'wera', 'wamafaranga', 'ndategetsengo', 'uze', 'unshozeho', 'intambara', 'kandi', 'umbangamire', 'mu', 'buryo', 'bukomeye', 'cyaneee', 'amen']",negative
632,"['ubwo', 'uhaze', 'bwa', 'bucapati', 'bwo', 'mu', 'biryogo', 'shnn']",negative
633,"['urebe', 'ibyo', 'yagiye', 'yivugira', 'nyamara', 'ntimugapfe', 'kugendera', 'mubigare', 'ahubwo', 'mujye', 'mubanza', 'musesengure', 'ejo', 'mutazagwa', 'muruzi', 'murwita', 'ikiziba']",negative
634,"['ugasanga', 'umunsi', 'umwe', 'ubonye', 'bonus', 'yo', 'kujya', 'muri', 'hotelmotel', 'uragiye', 'urayizenguritse', 'wifotoza', 'nkaho', 'ari', 'wowe', 'boss', 'waho', 'wisubireho']",negative
635,"['mu', 'rwanda', 'niho', 'honyine', 'umubyeyi', 'agutonganya', 'amasaha', 'atanu', 'yarangiza', 'ngo', 'ntanamagambo', 'menshi', 'ashaka', 'kuvugana', 'nawe']",negative
636,"['ahubwo', 'buri', 'm', 'nayimarira', 'iyo', 'myaka', 'kuba', 'wumve', 'iyo', 'namara', 'ntamwibuka']",negative
637,"['nawe', 'narekarame', 'ibye', 'nyine', 'kdi', 'niba', 'uriwe', 'ihangane', 'gsa', 'ntukavange', 'amasaka', 'namasakaramentu', 'nitukubwirango', 'udufashe', 'kuyishyura', 'uzabireke', 'burimuntu', 'numusonga', 'we']",negative
638,"['hhhhh', 'umuzairwa', 'arihasi', 'bikabije', 'hhhh', 'aze', 'muri', 'eac', 'dufane', 'nyine']",negative
639,"['cyane', 'p', 'uwaduha', 'natwe', 'tukabyigobotora', 'byokanyagwa', 'ikibazo', 'nuko', 'tubirimo', 'amadeni', 'menshi', 'ariko', 'tuyabyishyuye', 'twabirindagiza', 'byokarindagira', 'kumusozi']",negative
640,"['nibaza', 'amadiplome', 'bafite', 'ago', 'bayakuye', 'bikanyobera', 'kweligusa', 'ukuri', 'guca', 'muziko', 'ntigushyehhhh', 'ngobitandukanyijeyewe', 'singaye', 'uwavuze', 'ngo', 'umwana', 'we']",negative
641,"['ufit', 'ikibazo', 'cyimyumvire', 'woe', 'mhn', 'baby', 'girl', 'ntawe', 'utakunda', 'icyizere', 'yigirira', 'ahubwo', 'uko', 'agikorrsha', 'nibyo', 'bibi']",negative
642,"['ikibazo', 'ni', 'umuriro', 'waho']",negative
643,"['sinzibagirwa', 'umunsi', 'maman', 'yanze', 'ko', 'nsiba', 'ishuli', 'kandi', 'namusobanuriye', 'neza', 'ko', 'umutima', 'uri', 'kundira', 'mu', 'mavi']",negative
644,"['ndavuga', 'ikibazo', 'cyo', 'mu', 'mutwe', 'wa', 'rujanga', 'we', 'tweet', 'yawe', 'ifite', 'ikibazo', 'cyo', 'mu', 'mutwe', 'apana', 'ikibazo', 'cyubuvanganzo']",negative
645,"['ese', 'ngo', 'mucuti', 'wawe', 'neymar', 'ngo', 'asigaye', 'yirarira', 'ku', 'gisimenti']",negative
646,"['aho', 'bukera', 'baravuga', 'ko', 'yaguze', 'views', 'muntwererano', 'zabo']",negative
647,"['nese', 'naba', 'jyanywe', 'no', 'kureba', 'inzoka', 'ibitatse', 'urwagasabo', 'ntibyatuma', 'nita', 'kuri', 'iriya', 'tattoo']",negative
648,"['yakora', 'kimwe', 'gute', 'kandi', 'byose', 'bikenewe', 'kandi', 'nyamugabo', 'agaramye', 'mu', 'ntebe']",negative
649,"['sinavuga', 'ko', 'wampambiriye', 'kuko', 'wampaye', 'ama', 'ide', 'none', 'dore', 'indege', 'zosezi', 'kigali', 'zose', 'zansariye', 'its', 'okay', 'nubundi', 'nararompetse', 'its', 'okay']",negative
650,"['kwifata', 'biranze', 'ndaseka', 'nanjye', 'nidubura', 'nzareba', 'ko', 'udafute', 'inzra', 'nkizinka']",negative
651,"['nyamara', 'tuzayimenagura', 'mwamusubije', 'amafaranga', 'ye', 'cyangwa', 'ibambarize', 'icyo', 'mu', 'maze']",negative
652,"['wagirango', 'ntago', 'ari', 'abagabo']",negative
653,"['nkunda', 'byacitse', 'ariko', 'ikibazo', 'simenya', 'igihe', 'zabereye', 'mpora', 'ndi', 'mu', 'mandazi']",negative
654,"['uyu', 'munsi', 'ninde', 'wakubeshye', 'nturabukwe', 'cyangwa', 'umunsi', 'wo', 'kubeshya', 'waribagiranye']",negative
655,"['wagiye', 'ureka', 'gu', 'controrwa', 'numunwa', 'ahubwo', 'umunwa', 'ukawucontrola', 'ahubwo', 'ubu', 'kuvuga', 'uko', 'urumva', 'bikubahishije']",negative
656,"['ngaho', 'abasore', 'ni', 'mwakire', 'mutubwire', 'mubyukuri', 'ni', 'iki', 'kiba', 'kumubiri', 'wabakobwa', 'gituma', 'intoki', 'zanyi', 'zihora', 'zishaka', 'kubakorakora']",negative
657,"['hano', 'abaturanyi', 'ndumva', 'bashwana', 'umugore', 'avuga', 'ngo', 'kigali', 'we', 'share', 'ndi', 'mucyera', 'gati', 'sinzi', 'icyo', 'bapfuye']",negative
658,"['rata', 'mwe', 'muzi', 'byose', 'iyo', 'uburozi', 'bumaze', 'igihe', 'kinini', 'nabwo', 'butakaza', 'ubuziranenge']",negative
659,"['uwo', 'yananyara', 'kuri', 'office', 'yakarere']",negative
660,"['i', 'jabana', 'kabuye', 'uyu', 'muriro', 'ugenda', 'ugaruka', 'ugenda', 'bishobora', 'kuduteza', 'impanuka']",negative
661,"['umugabo', 'ukubitwa', 'numugore', 'ntakwiye', 'kurega', 'ubwo', 'c', 'aba', 'yabuze', 'namaguru', 'yo', 'kwiruka']",negative
662,"['hhhh', 'bro', 'winyica', 'nawe', 'ubundi', 'byose', 'byapfiriye', 'hariya', 'amusaba', 'interview', 'rero', 'ntiwakwaka', 'service', 'ngo', 'uyihererwe', 'kubuntu', 'yago', 'si', 'umusamiriya']",negative
663,"['ababyeyi', 'bibutswe', 'inshingano', 'zabo', 'zo', 'kureresha', 'akanyafu', 'ndetse', 'kubigo', 'by', 'amashuli', 'hasubireho', 'ibihano', 'byatangwaga', 'hatavuyeho', 'ibiriho', 'uyumunsi']",negative
664,"['ariko', 'muge', 'munamenya', 'aho', 'umuriro', 'utagera', 'muwuduhe', 'nigute', 'babona', 'uwo', 'kwiba', 'twe', 'twabuze', 'uwo', 'kwishyura']",negative
665,"['gahunda', 'ni', 'uko', 'buri', 'muntu', 'akurura', 'yishyira', 'tu']",negative
666,"['hakorwe', 'iki', 'koko', 'ngo', 'aho', 'imyitwarire', 'nkiyi', 'igaragara', 'mu', 'bana', 'bacu', 'icike', 'iyi', 'video', 'yashengura', 'umutima', 'wumubyeyi']",negative
667,"['kubera', 'ikibazo', 'cyuko', 'nsanze', 'harimo', 'urubuga', 'ntakoresha', 'mbaye', 'nifashe', 'pornhub', 'kandi', 'wasanga', 'arirwo', 'rutwika', 'peu', 'muri', 'comment', 'arko']",negative
668,"['sibyo', 'se', 'wa', 'kibwa', 'weee']",negative
669,"['cyanjye', 'ko', 'njye', 'nsigaye', 'narihaye', 'gahunda', 'yo', 'kureba', 'ibitandeba']",negative
670,"['ikibazo', 'cyamafaranga', 'make', 'muri', 'kuri', 'branch', 'ya', 'pensionplaza', 'kubikuza', 'm', 'bisaba', 'gutegereza', 'kohari', 'ukora', 'versement', 'rwot']",negative
671,"['birababaje', 'kuko', 'kuyirandura', 'ni', 'hatari', 'ibimenyetso', 'no', 'guceceka', 'kwabayakwa', 'nabayitanga', 'biragoye', 'cyane']",negative
672,"['uretse', 'mu', 'ikinamico', 'wari', 'wabona', 'ahandi', 'hanu', 'umukobwa', 'yanze', 'umusore', 'wumukire', 'agasanga', 'uwumukene']",negative
673,"['birenze', 'kdi', 'abarezi', 'nuko', 'bakwanga', 'gusa', 'then', 'bagakora', 'fake', 'account', 'ubu', 'se', 'navugaga', 'ibiki', 'basi']",negative
674,"['gute', 'ushaka', 'kunywa', 'jibu', 'kandi', 'nta', 'kazi', 'ufite', 'leta', 'ni', 'umubyeyi', 'ahubwo', 'abana', 'bayo', 'ntibazi', 'kubara']",negative
675,"['wowe', 'wahoze', 'uri', 'urubavu', 'rwanjye', 'none', 'warusize', 'rurangaye']",negative
676,"['kuba', 'umugore', 'mwiza', 'si', 'ukuba', 'injiji', 'ngo', 'wemere', 'bakwicire', 'ku', 'rwara', 'nkinda']",negative
677,"['iki', 'kigabo', 'kigiye', 'igifaransa', 'muri', 'ma', 'colline', 'na', 'horizon']",negative
678,"['kuva', 'nakera', 'umwana', 'yacishwagaho', 'akanyafu', 'ubu', 'abarimu', 'nababyeyi', 'ntibavuga', 'uramva', 'ejo', 'hazaza', 'nihabi', 'cyane']",negative
679,"['ntacyo', 'bimaze', 'pe', 'ahubwo', 'bagerageze', 'bakureho', 'amashami', 'yose', 'yitangazamakuru', 'mu', 'mashuri']",negative
680,"['nange', 'simwemera', 'uriya', 'mutaramu', 'kbxa']",negative
681,"['abibwiye', 'namucira', 'mu', 'maso', 'nkahita', 'cyaho']",negative
682,"['ase', 'umuntu', 'aguhaye', 'telephone', 'uba', 'wumva', 'atari', 'ikizibiti', 'ko', 'arakwishyura', 'vuba', 'bidatinze']",negative
683,"['usibye', 'ko', 'niyo', 'wazisaba', 'nta', 'waziguha', 'ahubwo', 'bagukubita', 'inkoni', 'miliyoni', 'mirongo', 'ine']",negative
684,"['ese', 'washyize', 'iki', 'mu', 'gikoma', 'lol', 'inkoni', 'ivuna', 'igufa', 'ntivuna', 'ingeso']",negative
685,"['niyihangane', 'yahuye', 'nuruvagusenya', 'nta', 'kundi', 'ngo', 'bijya', 'bibaho']",negative
686,"['please', 'respect', 's', 'own', 'opinion', 'ibintu', 'byo', 'gusubiza', 'nkaho', 'ubwenge', 'bwawe', 'buri', 'mu', 'gatsinsino', 'bigomba', 'kurangira']",negative
687,"['idini', 'rifata', 'mpiri', 'umutima', 'wumuntu', 'nintekerezo', 'ze', 'hanyuma', 'aho', 'bahushye', 'ukahajya', 'shishi', 'itabona', 'ivanze', 'no', 'kudatekereza']",negative
688,"['niko', 'kwikoza', 'mu', 'kavumo', 'ka', 'buri', 'mupampe', 'waraho', 'bashitura', 'ibikomanizo', 'barabimupasa']",negative
689,"['ni', 'nde', 'ubanga', 'se']",negative
690,"['ariko', 'birumvika', 'bakiraga', 'aband', 'barwara', 'rero', 'ubu', 'abakira', 'barangiye', 'mureke', 'abarwara', 'barwarenabo', 'igihe', 'kizagera', 'sibyo', 'ra']",negative
691,"['nonese', 'ubwo', 'ukurikije', 'igihe', 'iyoburuse', 'yagombaga', 'kuhagerera', 'ubwo', 'uwabigizemo', 'uruhare', 'abaye', 'atarasinzira', 'yaba', 'ataricwa', 'nisereri', 'marie', 'niwemwiza']",negative
692,"['oya', 'se', 'kumuntwara', 'bikuremo', 'nubwo', 'muri', 'hamwe']",negative
693,"['ko', 'abagore', 'bagira', 'amatiku', 'ubwo', 'iyo', 'bahuy', 'nae', 'bagasanga', 'uyafite', 'bihita', 'biturika', 'meny', 'ubweng', 'chn']",negative
694,"['uyu', 'mugaragu', 'yaba', 'asize', 'ibitenga', 'bituzuye', 'uwiteka', 'naguhamagara', 'uzice', 'amatwi', 'ntiwitabe']",negative
695,"['mwaramutse', 'ese', 'ejo', 'hashize', 'ko', 'network', 'zanyu', 'zatumye', 'mpomba', 'ndetse', 'nkashwana', 'na', 'benshi', 'kubera', 'ko', 'ntahamagarwa', 'murumva', 'bishimishije', 'mwirirwe']",negative
696,"['umva', 'ndarambiwe', 'nawe', 'genda', 'uyigurire']",negative
697,"['hahah', 'nuguta', 'inyuma', 'ya', 'huye', 'i', 'know']",negative
698,"['yapfuye', 'kera', 'nuko', 'yaratgereje', 'kubora', 'buriya']",negative
699,"['amagtheblack', 'aragira', 'ati', 'nimba', 'uziko', 'ushobora', 'guhemukira', 'umuntu', 'wa', 'kwizeye', 'uri', 'inkebebe']",negative
700,"['ubwo', 'se', 'ni', 'iki', 'utumva', 'ibyagufasha', 'kurya', 'uwo', 'muceri', 'wawe', 'ntabyo', 'mfite', 'aka', 'kanya', 'boss', 'wanjye']",negative
701,"['aba', 'ba', 'feminist', 'ntabwo', 'bumva', 'ibyo', 'barimo', 'basubire', 'kwiga', 'neza', 'kandi', 'bahuze', 'ibyo', 'bavuga', 'na', 'society']",negative
702,"['nonex', 'twize', 'nabi', 'twigisha', 'nabi', 'umuntu', 'atanga', 'icyo', 'afite']",negative
703,"['ibaze', 'ariko', 'yampaye', 'amabwiriza', 'nahitamo', 'urupfu', 'aho', 'kuba', 'agatebo', 'kayora', 'ivu']",negative
704,"['ubundi', 'se', 'ko', 'ntamugire', 'utegetsw', 'gukunda', 'umugabo', 'we', 'ugira', 'ngo', 'ntiyanaharira', 'abiririrwa', 'aho', 'abakuru', 'kaburibumba']",negative
705,"['ikibazo', 'cyizamuka', 'ryibiciro', 'bya', 'gaz', 'leta', 'itagize', 'icyo', 'ikora', 'mumaguru', 'meshya', 'benshi', 'turasubira', 'kuri', 'gakondo', 'ndabarahiye']",negative
706,"['ni', 'umugome', 'mubi', 'cyane']",negative
707,"['nta', 'muntu', 'wiswe', 'i', 'bitch', 'mu', 'rwanda', 'inshuro', 'nyinshi', 'nkawe', 'so', 'uri', 'kwituka', 'rero']",negative
708,"['iri', 'shaza', 'ko', 'rizindutse', 'bavandimwe', 'ishazathursday']",negative
709,"['sibyox', 'umwanzi', 'winshuti', 'yange', 'abarumwanzi', 'wange', 'ninshutuze', 'nuko', 'ninshuti', 'zange']",negative
710,"['mwokabyaramwe', 'ibibiracyabaho', 'koko', 'mwakurikiranye', 'uyumuntu', 'mukamenya', 'niba', 'uyumwana', 'akiriho', 'cg', 'atakiriho', 'akabona', 'ubutabera', 'koko']",negative
711,"['ubwabyo', 'ntago', 'abakora', 'inote', 'bakora', 'ikosa', 'ryo', 'kwandika', 'nabi', 'ijambo', 'height', 'ngo', 'bandike', 'hieght']",negative
712,"['rwandan', 'media', 'wa', 'mukobwa', 'na', 'none', 'yananiwe', 'guhisha', 'amarangamutima', 'ye', 'yereka', 'amakurikira', 'ko', 'atwitwe']",negative
713,"['erega', 'ikibazo', 'si', 'ukugenda', 'mu', 'ndege', 'ahubwo', 'nanga', 'ko', 'ntabazunguza', 'ibiraha', 'baba', 'ku', 'mihanda', 'yo', 'mu', 'kirere']",negative
714,"['mutima', 'wanjye', 'ndakwibutsa', 'ko', 'akazi', 'kawe', 'ari', 'ugupompa', 'amaraso', 'mu', 'mubiri', 'ntukanjyane', 'mu', 'nkundo', 'ndakwiyamye']",negative
715,"['niba', 'na', 'farg', 'yaramwishyuriya', 'amashuri', 'ayo', 'mafaranga', 'yapfuye', 'ubusa', 'kuko', 'kwiga', 'kwe', 'ntacyo', 'byamumariye', 'pffff']",negative
716,"['ndafana', 'reg', 'umuriro', 'ukagenda', 'ubwo', 'nzongera', 'kuyifana', 'kweli', 'nukuntu', 'bambihirije']",negative
717,"['baza', 'toussaint', 'ba', 'nkotanyi', 'bankaraga', 'passe', 'zibisazi', 'nkakatura', 'fit', 'by', 'saint', 'ft']",negative
718,"['ndinde', 'wo', 'kutajyendera', 'mukigare', 'arko', 'ngenzi', 'yarari', 'kwigendera', 'imvura', 'iramunyagira', 'nuko', 'imvura', 'iratoha']",negative
719,"['usigaye', 'wenyine', 'mu', 'ishyamba', 'ryubunyobwa', 'niwo', 'mushiha']",negative
720,"['ese', 'kwibeta', 'biri', 'mu', 'bintu', 'byimakajwe', 'muri', 'uyu', 'mwaka', 'ko', 'mbona', 'bigenda', 'bifata', 'indi', 'ntera']",negative
721,"['ubwo', 'se', 'ninde', 'wakwigishije', 'kuryaaa', 'aime', 'weee']",negative
722,"['niba', 'warashyiragamo', 'agaporoporo', 'kikaramu', 'ugatumura', 'umwotsi', 'wayo', 'ch', 'ujyire', 'wijyire', 'muri', 'passion', 'kuko', 'hano', 'simucyabasaza']",negative
723,"['ariko', 'bakobwa', 'mwigize', 'gatiki', 'kabureka', 'nidukora', 'inama', 'kugirango', 'tunafate', 'call', 'zanyu', 'muzajya', 'mubanza', 'mushyire', 'kuri', 'mom']",negative
724,"['uwo', 'murengwe', 'noneho', 'c']",negative
725,"['hubwo', 'se', 'ko', 'mbona', 'arya', 'ibyana', 'biruenze']",negative
726,"['ubaze', 'kugukangisha', 'ngo', 'nta', 'numugabo', 'uzabona', 'nkaho', 'umugabo', 'ari', 'nyoko']",negative
727,"['umugore', 'aba', 'uwu', 'mutima', 'cg', 'uwu', 'mugabo', 'ese', 'ubwo', 'ntihaba', 'numugore', 'wumutwe', 'cg', 'wigitsi']",negative
728,"['ahubwo', 'nkubita', 'aka', 'vn', 'iyi', 'miziki', 'ya', 'oliver', 'mtukudzi', 'nyizimye']",negative
729,"['ko', 'umuteze', 'iminota', 'c']",negative
730,"['ninza', 'nzabimaraho', 'ibyo', 'birura']",negative
731,"['niba', 'uri', 'gushaka', 'abafollowers', 'rwose', 'aho', 'ho', 'ndagukomeje', 'ubu', 'se', 'ni', 'nde', 'wagufollowinga', 'koko']",negative
732,"['hita', 'byose', 'ubimusobanurira', 'atazongera', 'kugutesha', 'umutwe', 'minimum', 'minidad', 'maximum', 'mama', 'wa', 'maxime']",negative
733,"['sinzi', 'impamvu', 'ndi', 'kumva', 'ko', 'abinyuma', 'batari', 'kumva', 'neza']",negative
734,"['niba', 'abahakana', 'genocide', 'yakorewe', 'abatutsi', 'bitabatera', 'isoni', 'kuki', 'twe', 'twagira', 'ubwoba', 'bwoguhangana', 'nabo', 'kwibuka', 'twiyubaka']",negative
735,"['wowe', 'c', 'ko', 'washyushye', 'hasi', 'numubiri', 'wose']",negative
736,"['mumutwe', 'ko', 'haciriritse', 'nkumwenda', 'wa', 'caguwa', 'c']",negative
737,"['nsuhuje', 'abakobwa', 'bose', 'babasinzi', 'munagire', 'ijoro', 'ryiza', 'nb', 'ntabe', 'ari', 'wowe', 'utinda', 'kugeza', 'ubu', 'butumwa', 'ku', 'musinzi', 'wawe']",negative
738,"['bro', 'niwewe', 'utareba', 'match', 'hubwo', 'igihe', 'wavuze', 'ngo', 'bruno', 'arusha', 'eriksen', 'foot', 'nahise', 'nkukaraba']",negative
739,"['mbese', 'muzaza', 'cg', 'aya', 'mata', 'nzayanywa', 'njyenyine', 'niba', 'mutazaza', 'mumbwire', 'njye', 'gusha', 'akazi', 'nanjye', 'muri', 'bank']",negative
740,"['akumiro', 'niki', 'ni', 'igihe', 'uguze', 'phone', 'yaguhenze', 'utaziko', 'ari', 'pirate', 'uziko', 'ari', 'samsung', 'ukayayatsa', 'aho', 'kwiyandikamo', 'samsung', 'hakiyandikamo', 'samuel']",negative
741,"['ariko', 'buriya', 'niyihe', 'mpamvu', 'iyo', 'umuntu', 'amaze', 'kurya', 'ahantu', 'hatari', 'iwaboiwe', 'ahita', 'yumva', 'ashatse', 'gutaha']",negative
742,"['umva', 'abastar', 'mwanze', 'kubakira', 'iwanyu', 'ahubwo', 'mukirirwa', 'hagati', 'yamaguru', 'yabana', 'babandi', 'umva', 'muzabona', 'ishyano', 'mwankozi', 'zibibimwe', 'toka', 'muri', 'ibicucu', 'ishazathursday']",negative
743,"['nanjye', 'nagukoreye', 'follow', 'unyima', 'follow', 'back', 'none', 'ngo', 'nyakubahwa']",negative
744,"['nonese', 'boss', 'abagenda', 'bose', 'baba', 'bigometse', 'noneho', 'imipaka', 'yongere', 'ifungwe']",negative
745,"['ark', 'nubundi', 'umukobwa', 'uvuga', 'imyaka', 'ye', 'akenshi', 'aba', 'ari', 'mubii']",negative
746,"['nigute', 'muvuga', 'ngo', 'ikibazo', 'cyakemutse', 'kandi', 'muri', 'umuriro', 'wabuze', 'hakaba', 'hashize', 'amasaha', 'arenga', 'atatu']",negative
747,"['ikipe', 'ifite', 'ibibazo', 'se', 'wayitsinda', 'uri', 'nde']",negative
748,"['kuva', 'na', 'cyera', 'ntamahirwe', 'yurukundo', 'nijyeze', 'njyira', 'kuko', 'ndibuka', 'tujyicyina', 'ibyabana', 'ninjye', 'wabaga', 'ndi', 'ya', 'mbwa', 'yabaga', 'icunze', 'urugo', 'laughter']",negative
749,"['gutera', 'ibuye', 'ahantu', 'nkaha', 'ni', 'amahano', 'mbambaroga', 'rwot']",negative
750,"['ntako', 'namwe', 'ntimugakabye', 'uziko', 'iyi', 'mihanda', 'ikomeje', 'kunca', 'intege', 'kugukomeza', 'umushinga', 'wanjye', 'uri', 'muri', 'stu', 'kubera', 'ubwoba', 'bwa', 'critiques']",negative
751,"['ubwo', 'rero', 'uzi', 'ngo', 'natinya', 'kukivuga']",negative
752,"['mumfashe', 'munsobanurire', 'kuri', 'siraje', 'ya', 'kiwi', 'haba', 'hariho', 'inkweto', 'kuri', 'colgate', 'hariho', 'amenyo', 'none', 'kuki', 'kuri', 'cotex', 'ntakintu', 'bashyiraho']",negative
753,"['nuko', 'yarari', 'kwifotoza', 'bro', 'ubundi', 'agenda', 'imbariga']",negative
754,"['yegoko', 'wagishongore', 'we', 'cyumukecuru', 'kandi', 'wumurozi', 'bihuze', 'bakora', 'barikumwe', 'neza', 'kugirango', 'bice', 'umwaku', 'kand', 'bizorohere', 'inzego', 'zumutekano', 'kubafata']",negative
755,"['ngo', 'iyo', 'utangiye', 'gukina', 'isogisi', 'rirakujabuka', 'ritakujabuka', 'se', 'wigeze', 'ubona', 'kirida', 'yambaye', 'isogisi', 'ntiriyijabuke']",negative
756,"['ubuke', 'bwabo', 'uzi', 'ababyize', 'bashomereye', 'hano', 'hanze', 'nigeze', 'kubikoraho', 'inkuru', 'muri']",negative
757,"['aaahaaa', 'nones', 'ko', 'na', 'migabane', 'ufitem', 'wabinywerey', 'mwan', 'i', 'gihara']",negative
758,"['izajyimana', 'umunsi', 'umwe', 'nijoro', 'nzabyuka', 'ntere', 'ibuye', 'mukigo', 'cyagisirikare', 'numve', 'ukuntu', 'bavuga', 'ngo', 'uradukanze']",negative
759,"['kuzamuka', 'kwibiciro', 'hari', 'abo', 'wabonye', 'bishweese', 'abo', 'wabonye', 'bishwe', 'ni', 'bande', 'umunwa', 'wanyu', 'mugira', 'namaso', 'atareba', 'amategeko', 'numutimanamuhagarike', 'gusebanya']",negative
760,"['nones', 'bose', 'ko', 'babyishe']",negative
761,"['nanjye', 'ibi', 'nudes', 'byose', 'mwampaye', 'ndi', 'hafi', 'kubita', 'hanze', 'shau']",negative
762,"['ibyo', 'bikora', 'abagore', 'bitwaza', 'udusakoshi', 'mu', 'bukwe']",negative
763,"['woex', 'umaze', 'kugwa', 'kuri', 'zingahe', 'ark', 'kucyi', 'burijyihe', 'ibyiza', 'bijyira', 'umuntu', 'bibabazaabanyarwanda', 'ntituri', 'neza']",negative
764,"['kanze', 'mbwire', 'reg', 'itware', 'umuriro', 'numbe', 'ko', 'aceceka']",negative
765,"['inzoga', 'niba', 'uziraramo', 'ufite', 'ikibazo', 'aho', 'kuziraramo', 'zakuraramo']",negative
766,"['man', 'kucyi', 'ushaka', 'kumenya', 'uko', 'mbayeho', 'uko', 'ngenda', 'aho', 'shyira', 'amafaranga', 'yajyee', 'man', 'ndeka', 'jyenyine', 'undekere', 'mind', 'zajyee', 'ishazathursday']",negative
767,"['nizina', 'abarwayi', 'ni', 'benshi']",negative
