tweet,label
user user user user user user user user abaturage hariya barumva bazi agaciro kwikingiza nabatabyumva barigishwa bagahabqa umwanya gusobanuza bashidikanyaho hanyuma bagahindura imyumvire,neutral
user da kyau ba,positive
ይሄን ጉድ ሳላወራ ብተኛ ደግ አይደለም ይሄው ቴሌ ለመስተናገድ ወረፋ ስጠብቅ ቀኑን ሙሉ ውዬ ሲስተም የለም ብለው መለሱኝ አላለችም ,negative
user phriyanka choprah yaukuma da kanki kike cewa haka ,neutral
user tabar wawa da bahi,negative
bóyá nítorí bẹẹ a fi pè é ní ò-kú-dù a kò le è sọ ìwádìíi kò ì dé bẹ yorubanewyear kojoda okudu,neutral
user to zaa bayar fansa ke nan kaka,neutral
kí àwẹ tó bẹrẹ ọkan-ò-jọkan ìwà láabi ní í bẹ lọwọ rẹ èyí tí o ti tẹwọ rẹ bọlẹ torí àwẹ ìbá dáa kí o jẹ ó wà bẹẹ abameta,positive
ewiase ne nsem foo de3 kyer3s3 empa yeho koraaa de3 nso,negative
bro so mesef buy am yesterday e pain me but man fit shout,negative
user love u rahama sadau,positive
user  ya allaah shirya mana shugabannin mu wasu wajen warwaso seh su mutu allaah yasa canxa wannan tunani naku  dan adam,positive
rt user user toró toró lejò ńrìn ejò ò ní padà lọ mú oró wá nílé  snakes slither around with their venoms they,negative
በሸበል በረንታ ወረዳ የመ ኮሙ ጉ ጽቤት የሚል የመየሕአስ የስራ ሂደት በየእድውኃ የመጀመሪያ ደረጃ ትቤት ማየት የተሳናቸው ተማሪዎች በሚዲያ ልማት የስ,neutral
user yaukuma india aka koma,neutral
zizou onye nna papas,neutral
you dey cheat me dey beg make una check am o nwanne see as dey rush  one maltina per person at icons concert success come your hobby hobby o oya wait haters fvck you hold me before i killy person o arrest me yeah,negative
fizeram campanha pra o mc donald contratar luciano pra publicidades e eles fizeram isso eles ouvem os clientes isso é bonito ,positive
እኔ አድናቂዎ አይደለሁም - የቅርብ ጓደኛዬ ነኝ,positive
user prima de ida não fez nada culpado é jó,negative
የዘመኑ ኢትዮጵያዊነት እና ፌደራላዊነት አቀንቃኞች ድሮ መለስ ዜናዊ ትምክህተኛ ና ጥገኛ ካላቸው የሚለዩት በምንድን ነው,negative
user buriya se nanjye ndi umu tweep nza kuba nyirimo kagoroba ,neutral
rt user user user user user oselu igbalode lofa ti oba fi so ara won di gbewudani laye ode oni,negative
bestie bestie saah skolom ,neutral
suro nyimpa atse wayoosi wfr3 beyie obiara nnhu w krom ha oo odur enyimbir aaa y3 hen w sunsum musnap audiosgt,neutral
user twebwe umunsi witangira ryamashuri byifashe bite ingamba zogukomeza kwirinda covid19 yifashe gute mumurenge wacu gs ndera ecole primaire muninimasoro,neutral
ርዥም እድሜና ጤና ይስጦዎት ክቡር ጠቅላይ ሚንስተር,positive
todays twit is from a personal experience thief hey your money or your life me oga abeg fine me naira make i buy water abeg thief omo u think say joke they for here abi me oga vex i need drink water abeg i they expect money soon i go find u something,negative
eemo lagege aafaa fi eyin adie fun aanu won lo fee fi soogun owo - alaroye,negative
እና ደህንነት ናቸው,neutral
user allah kare tsare mai girma gwamna ,positive
do fagunwa gẹgẹ bi ọpọ eeyan se mọ si lo kọ iwe ogboju ọdẹ ninu igbo irunmọlẹ lọdun 1938 ,neutral
bosom aduane koraa yɛ fa di bayifour twɛ fiifi bomber,negative
علاقات المغرب و إسبانيا بوريطة ولفتيت غادي يتلاقاو الشهر الجاي مع ألباريس ومارلاسكا فالرباط باش يناقشو هاد الضواصا,neutral
تقرير اقتصادي  المغرب مرشح باش يعوض أوكرانيا فصناعة الكابلات ديال الطوموبيلات اللي بالضو,neutral
እሺ ና ስድቡ ይቅር እና እንነጋገር ,positive
early morning u dey make person laugh,positive
اول حزب يتكلم على سجن تزمامارت الرفيق بنسعيد الذي تكلم عليه في البرلمان في وقت لم بجزاء احد ان يتفوه بكلمة واحدة,positive
rt user òkun rí i ó sá jọdani rí i ó pada sẹyìn àwọn òkè ńláńlá ń fò bí àgbò àwọn òkè kéékèèké ń fò bí ọmọ aguntan ,neutral
god punish degree sef,negative
user wa ze dauki maganar dan giya seriously,negative
user wọn kúkú fẹ kó gbogbo ẹ jẹ tán ráúráú,negative
chai umu nwoke mara mma dikwa nala igbo unu neme ofuma biko ,positive
user amen  chukwu okike gozie gi,positive
ልማት ባንክ የተበላሹና ለመክፈል አጠራጣሪ ብድሮች ላይ እያደረገ ባለው ክትትልና ቁጥጥር ውጤት እያሳየ በመሆኑ የበለጠ ጠንክሮ መስራት እንዳለበት ተጠቆመ,positive
àwọn òrìṣà yorùbá àti àwọ tí a mọ mọ wọn 1 ifáọrúnmìlà - funfun èṣù - pupa àti dúdú ọsun - funfun ṣàǹgó - pupa àti funfun ọya - pupa yemọja - funfun ọbàtálá - funfun,neutral
user allah ta yashi riqo amma daikam akwai matsala,positive
ohun gbogbo tí oníkálukú ń fẹ yóò tó lọwọ lọdún un 2015,positive
rt user user e seun o mi bayi,positive
user meri jaan ya naga ring kuma ne wani yawale sarkin sauri rigani proposing ne ,negative
user روح شوف وين تزوخ هل تعلم أن الجزائر في عشرين سنة بنت أكتر من أربعة ملايين مسكن بما فيها الارياف مربو user,positive
user user user user user user user user user user user user user user user user user user user ewezuga shot m wu love shot agaram agbaja gi wu mmadu ana akpo waga kama kam elegi,neutral
as maiores dores que eu tive foram de traição confiar em alguém e ter essa confiança traída então ao invés de eu pensar atitude da traição que é atitude do outro eu comecei a pensar minha atitude  antes da pessoa me trair eu confie nessa pessoa esse foi o meu erro,negative
user user nwanne di n’mba na ooo,positive
 ይሄ ንግግርህ ወደ መጀመሪያ አስተያየቴ ይመልሰኛል ደግመህ እየው የቀረውን ደሞ አሪፍ ማኪያቶ ፉት እያልን እንጫወታለን ቀሽት ሰኞ ይሁንልህ,neutral
user zamu fara zagi ma very soon,negative
dear chelsea and manchester united after the whole hustle tension heart attack draws and lost just to qualify for champions league next season if una two like go play rubbish for champions league see yet ogun go kill una papa,neutral
user mukam yaushe asa muna a net cinema babu a sokoto wlhy munasha missing,neutral
user kadan suka miki wallahi 2000 suka zare min ji nake kamar nae jumping din yau gobe na dira a bankin musu tijara kuma yasin daen aeki dasu,negative
ọmọ ìyá user máa go on sọọún brooklyn,positive
user nwa oma chai nmadu o gwa tula gi iwu full option iwuru phone iwu iphone xs max iwuru ala i banana island iwuru motor iwu mercedes benz,positive
à ń kí ara kú u òmìnira àmọ ṣé lóòótọ wípé a ò sí lóko ẹrú mọ ṣé lóòótọ wípé a gba òmìnira ṣé lóòótọ wípé a ò sì lábẹ àwọn èèbó amúnisìn mọ ṣé lóòótọ wípé a ti dá dúró gedegbe ṣé lóòótọ ni ayajoojoominira naijiria ,positive
user so he recovered within one week abi  in mukache covid business wasu basa yarda hmm,negative
user turare zan samu in wanke jikina dashi,neutral
user ọ ga eyi ezigbo ife,positive
ọdún tí nbọ yìí ire fún gbogbo wa ọdún tó bẹrẹ ní ọla ọdún ọlá ọdún ọlà 2013,positive
user to saidai muce allah isa bayann babuwani abuda zamu iyacewa allah yabimana haqqinmu,negative
the only thing wey these psg team sabi to dey drip for ig outside france they are just an overrated swansea fc,negative
user user user dan allah jibe shi kamar da gaske ,negative
user yananufin wanda bai taimakawa nakusa dashi ,neutral
እስክንድር ኴስ አትገባም እንደተባለ በንዴት አንድ ካፌ ይገባና ጀበና ቡና ይዝና ይጠጣል ትንሽ ቆይቶ አስተናጋጅዋን ጠርቶ ቀዝቃዛ ጊዮርጊስ ሲላት አስተናጋጅዋ ይቅርታ ከላይ የመጣ ት,negative
olódùmarè síjú àánú rẹ ìpínlẹ kaduna lónìí o àti gbogbo nàìjá lápapọ ,positive
እንዴ ዶሮ ነው እንጂ ቡናማ በየቀኑ አገኘው የለ እኔ በሕይወቴ በግም ዶሮም አርጄ አላውቅም የእንስሳት መብት ጉዳይ አሁን የመጣ ነው እኔ ግን እንደው ከድሮም ነፍስ ማጥፋት,neutral
user karya yakeyi bazai iyaba yasauka kawai,negative
ፌስቡኩ ሁላ ምርጫ ቅስቀሳ ሸተተሳ ይጀመር እንዴ,neutral
user tantabara uwar soyayya,positive
ana mojod ghir nti li galba 3lina ou safi,negative
profecias lúcidas sem suporte do vosso livro sagrado de histórias de ficção e comédia ,neutral
user user oru bu oru nwanne  ,neutral
user please kar abasu a raba muna kowa zauna a gida kawai,neutral
obroni kaa sei ,neutral
user to ubangiji allah sanya hannu acikin wannan lamari ameen,positive
user lallai wannan kyankyansa dayawa take ,neutral
heerh so naa it is ooo hmmm,positive
user toh masu ruwa da tsaki kunji ,neutral
 ትግል ለጀግና ክብሩ ነው  እውነት አርነት ታወጣለች ,positive
tuhamasike kupinga rushwa ya ngono vyuoni mahala pa kazi ili kuwa maendeleo,positive
user bbc hausa yau babu labari dai kawai so you guys wantu catch cruise toh mungane ,neutral
اشنو دار هاد بنكيران,negative
እንኳዕ ናብቲ ክቡር ብሄራዊ ባዓልና ዝኾነ ማዓልቲ ሕዳር ፅዮን ኣብፀሓና ኣብፀሓኩም ንኹልና ህዝበ ግእዝ ወ ትግርኛ,neutral
waakye ghc4 taalialeaves ne gari ghc2 kk ghc2 fish baako mep3 shit bebree ,positive
የምትፈልገውን እንዲሆን ለወራት ሲያንስ ሲያልፍም ለዓመት ትፈቅድና አሁን ላይ ትመጣና ቱሪናፋ ትነፋለህ አጉል,neutral
user user biko kedu ngbe ogbako a ga abu,neutral
user user tohkuma nasan kuke damu class da surutu,negative
user user será que essa geração tem honrado o senhor jesus cristo wordforeternallife,neutral
تفاصيل تفكيك ريزو كبير ديال النصب على متبرعين لتسوية تكاليف طبية فكازا فيه مول كلينيك وعدد من المستخدمين,neutral
rt user ǹjẹ ìwọ mọ wí pé èso kan náà tí a ń pè ní ìbẹpe ní orúkọ mìíìn tí a tún ń pè é bí o bá fẹ yàgbẹ wọọrọwọ jẹ ṣi,neutral
fan love from my surest girlie dem austinetreasure and tedd god bless you too for me don dey try shaa,positive
እኛ ኢትዮጵዮውያን የራሳችን አዲስ አመት አለን የለንም ላሉት ከሆነ ጥሩ ነው ግን ዘርዘር አድርገው ለማን,neutral
if u are in a relationship with last born love dem cherish dem n advice dem because dos people get sense,positive
user achọrọm ebe anyị ga edinà asa anyị chọ ebe anyị ga apia ọkụ,neutral
user ameen  director kwarai kuma dan gaske,positive
busquets seu velho fica lá banco ,neutral
لو تهطل خمسين في المئة من الامطار التي تسقط بامريكا لغرق المغرب قاطبة,negative
user  inayiki dear wllhy allah yakaramai nisan kwana da lfya,positive
only madrid just dey allow this ppl chop me these days,negative
و الكدوب اكبر شعب حاقد على المغاربة هما مصر قاليك شعب طيب طز هاد القناة ظحكو على حمرتكم,negative
user user user user user user user ko mbona ibyansi kwifashisha birimo ubusa koko  cg ukwifotoza gusa  amata yarabuze muzaze user tubahe zirakamwa,neutral
karibu sana endelea kufurahia huduma tanesco,positive
user kinyi gsky  dont trust too much,positive
bù fún mi kí n bù fún ọ ní ọpọlọkọnkọàkèré ń ké nísàlẹ odò ọwọ díẹdíẹ lara ń fẹ idahunsiibeere140318 owe yoruba ,positive
mo nyinaa mmt nkwasiafour,negative
kantmana hadakchi likanfakar fih machi howa li9sadtttiii,negative
user user first conmt allah sadamu da alkairin wanna sabuwar shekara ,positive
user user não estou a defender a violência bloodmas isso de alguma maneira tinha de parar desde 2016 que o rock faz piadas de muito mau gosto com o will a ponto de ir comentar merdas num post de aniversário de um dos filhostinha de parar,negative
user wayyyoallah dan allah kufada mana a wani qasar kuma wace jahar sbd tsaro don wlh kar yawon sallah yakai mutum wajen,neutral
obu o jide gi nnuku i je gbuo ncha bee unu  - acha lines,neutral
user user allah yasa karshen sune yazo,positive
chale mese yaanom deɛ,neutral
user a fuska ake karanta shi ,neutral
user user wllh excellency yaci mtuncin masu yin takarar gwamna,negative
user emeka onye k’icho i nye ring,neutral
ila nti katchofih mo9aziz babah khoto mamah mo3jabih kaychofoh a7san wa7id kima katchofek mamak zwin,neutral
meko unaficha ficha vitu kuwa mwizi kumbe ndani miaka mitatu unakopa wb halafu unakataza document zisiwe release,negative
እስቲ ይዤ ልግባ ሰፈሬ ካለ አሁን ዘርሽ ጋር አንዱ ሲያወራው እያየሁ ነጥብ ይዤ ነበርሃሃሃሃአስረገጥሽልኝማይ ማን,neutral
ban a ntta ma bghina la cadeau la walo,neutral
تبارك الله علينا و صافي,positive
ከጃል መሮ የከፋው ከተማ ውስጥ ያለው ጃዋር የሚባል ሽፍታ ነው እሱ ላይ በደንብ ቢሰሩበት አሪፍ ነው,positive
user umugani ministiri ingabire waragiye gushukura hanze ukanaherayo urishimye twe abasigaye gihugu twabaye imishushwe ,negative
user idone namu ance fadan da ruwanka yafi dadin kallo,neutral
pɛ abena bi di,negative
ha  ,neutral
np umu chineke user makeebetterforyou user,positive
o facto de não implica que ,neutral
connectrwanda yageze karere rwamagana uyumunsi abagenerwabikorwa 474 barakira telephones nshya zigezweho banahabwe internet y’ubuntu bazakoresha gihe cy’amezi atatu goodtogether user ,positive
user dan ubanku cikin azumi domin shagaltar da alumma koto karya kuke baku isa ,negative
pre-season friendly inter fc vs akwa utd akwa united starting xi efala otobong ali marshal gbadeboelu friday ocheme orok ifeanyi fernando reserves akor philip kodjovi igudia charles ukoebe chukwu ndubuisi aniekeme dare ahmed obata j obuh head coach,neutral
እንዴት ውብ የሆነ በግል ነው ,positive
ọlọrun ọba fi ìṣọ rẹ ṣọ àwọn ọmọdé ilé-ìwé alákọọbẹrẹ jákè-jádò àgbáyé adura,positive
user user علابالي ما راكش فاهم والو تفهم غير ففهامتك لأنك تظن بالناس السوء وتظن أنك الضحية وتتخذ د user,negative
