ID	tweet	label
or_test_00531	Ona Saasiggaatti Waraanni Muurna PP Uummata Nagaa Ajjeesuun Dhagaaame  Qeerroo Bilisummaa Oromoo URL	negative
or_test_00532	Waraana wbo San jaaru keessatti jaarraafi Adam tukkaalee Ali mulis gadaa shoora guddaa tabatanYeroo San keessatti kan nama AjaaibuJaaraan Abbaa gadaa wardiya maleeDeema ture	neutral
or_test_00533	Misooma keessatti ummata walitti fiduun haqa walqixxummaa fi bilisummaa mirkaneessuun dursa argachuu qabaBabalinni naannoo mulannoo finxaaleyyii keessaa isa tokkodha Waan siifi biyya keetiif tolu hojjedhu Lammii irratti loogii hin godhinaa	positive
or_test_00534	Akeekni ykn Galmi Qabsoo 2 qofaa 1 Qabsoon Farra koloonummaaDecolonization Mootummaaijaarrachuun goolabama2 Qabsoon DimokiraasiiDemocratization AangooQabachuun goolabamaOromiyaan biyya	neutral
or_test_00535	Link kana banaa daawwadha me waan nama dinqisiisu kan ajaaibaa argitu dhugaa rabbii  URL	positive
or_test_00536	WhatsApp irratti waan namni isiniif erge kanneen akka  Photo Video audio fi voice faa yoo gadi isiniif buuu dide Ykn banamuu dide akkamitti akka sirreeffattan isin B daawwadhaa Video isaa daawwachuuf link kana irra tuqaa URL URL	neutral
or_test_00537	Maatiin haqa joollee keessatti yoo dogongoran ijoollee dhiifama gaafachuun dirqamadhiifama gaafachuufi kabajaan dirqama ijoollee qofaa miti Ilmi ati hardha kabajaafi dhiifama hin barsiifne boru nama akkamitti kabajamaaloo gadi of qabaaballeessineerra jedhaanii	neutral
or_test_00538	Ijoolleen akkasiin bosona k eessatti bilisummaa saba isheef jecha of kennite tana gaafi ishee deebisuun dirqama URL	neutral
or_test_00539	I see hope for OromiaDukkana dukkanaat ibse  URL	neutral
or_test_00540	Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa fi beelaaa jira Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	negative
or_test_00541	Dubartoota as keessaa jirtu kana irraa of eega Gafaan jedhu hundumaan miti Sababa suuraa aguggatte fi tweet ishee gootee qofa ati qabsoo dhugaa geggesita jedhu Waan ati jette hundaa godhes kan yaada kee isaa ati irraatti mariacha jirtu diinaf displaygodhu	positive
or_test_00542	Hunduu beekuu qabaSaba keenya irratti marii dabaa mariachuun falaa fi furmaata hin tau	positive
or_test_00543	hub akkuma umaanni Eroupe yemmu indanoota fi gurraachoota heddu sanyii baleessuun lafa isaani irra dhabma godhani lafa duwwaa ilmi nama irra hin jirre jechuun wal afeerani ameerika harra tolfatan Ummanni amaara sirna oofa jiruun ilmaan oromoo oldhufan daguuge of ijaara jira	neutral
or_test_00544	Yaarabbi kan horre hunda kan keenya nuuf godhi Diina keenya nurraa barbadeessi Kan Oromoo jibbu nurraa fageessi  URL	positive
or_test_00545	Adda Bilisummaa AgawuALFCunqurfamtoota akkuma keenya Cunqursa jala bahuf falmaa afaan qawweetti jiranSibiilli akka Nama kabaachisuu Saba Bicuuf iyyuu galeera URL	negative
or_test_00546	Toftaa Diina Kan Doomsu Tokkuma OromoottiLolli Dirqama Dhabachu QabaLoli Dhabachu Bannan RakodhaTokkuman Oromoo Nii LaffataHumni Wal Waraanu Nii BaayataXiiqifi Haalonis Hogantota Gidutu Ni BaldhataJawarMohammed  WaltajjiGalatooma Tour Hasawa JarmanfiFaransayittia URL	positive
or_test_00547	Eenullee Jawar qeequuni dhooggamaadha hin jedhne Maqaa namaa balleessuu dhiisaa jedhe malee Eessatti Jawar WBO arabse Mee naa ergi Garuu sitti hima amma hin argitu Eessallee Jawar WBO hin arabsine Akkanumaani maqaa namaa balleessaartani	neutral
or_test_00548	Namichii Marataan   Jedhuu kun Karoorri Oromoo fi Oromiyaa cabsuu waan gochuu dandau hunda raawwatee jiraOromiyaa diiguuOromoo jettee of waamuu dhorkuuAfaan Oromoo akka hin guddanne dadhabsiisuu Amaarinyaa humnaan sifudhachiisuu	negative
or_test_00549	Ajjeechaa fi barbadinsa qeee qabeenyaa Oromoo Hambisuuf social media irraa booyuu fi odeessuu mitiGaruu tokkummaan falmachuu fi qabsaawuu qofa Maaliif mootummaan silaa Oromiyaa bulcha ofiin jettu teessee Faannoo mootummaan amaaraa Leenjisee hidhachiise gabaafti miidiyaan	negative
or_test_00550	Haasawa dhiyoo kana parlamaarati dr abiy haasawan kessaa kan dubatan woyyaaneen amman booda akka daakuu qilleensarrati facaasameti hin jirani jechuun isaani maal jechuu barbadeti	neutral
or_test_00551	Ayyiii carraa lammii koti yaa Oromo too Baka jirta marahu Sagalee iti jabadha ijoolee dhumaa jirti maloo kessattu warrooni page gurgudda qabda adara ajanda godha dha  URL	negative
or_test_00552	Abdiin Saba Zoonii Kaaba Wallootti diina kashakasheera odeessa guutuun Walitti deebina	negative
or_test_00553	Yaa OromooMataa kankee malee deeggarsa biraa hinqabdu  Waaee kankee namni siif barreessu fi siif dubbattu hinjiru Ummata kankee kan dhumaa jiruuf sagalee tahi	positive
or_test_00554	Dhagaa diinni nutti darbate walitti qabnee OMN ittiin ijaarre  Jawaar Muhaammed URL	neutral
or_test_00555	Duuaa keesaa kan baanuu Oromiyaa biiyaa kengaa o duunfanee duuwaa dhaaItopiyaa warii suupuu fiigdhanii duutii Oromoo issiniitii hiidhaagaaamuuhangofii horiidhaa jeetanii umrii OPDOPP dheereesuunii guuyaa guuyanii duaa Oromoo deegaruu dhaa URL URL	positive
or_test_00556	Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa fi beelaaa jira Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	negative
or_test_00557	Yaa OromooOromoo Walloo irraa baradhu Hidhadhu walhidhachiisi WBO cinaa dhaabbadhu Mirgi ofittisuu selfdefense mirga UNn beekamti qabudha Diinonni keenya harka duwwaa nu hanbisanii tooftaan nu bitan URL OromoLiberationArmy WeStandWithOLA	positive
or_test_00558	Yaa oromoo koo Tokkummaakeenyaa hamaa hin cimsineeti yomuu duti akka nura dhabane arguti jiraa  Wantootta  barbachisoo tanii fi Tarsimoo namaa hawatan  basuun dirqama aktivistoota teenyati	positive
or_test_00559	Godina Shawaa Bahaa Aanaa Boosat Ganda Hadheechaatti finxaaleyyii Faannoo daangaa dabruun lubbu namoota 7 galaafate URL	negative
or_test_00560	Jabaadhaa sagantaa abboota ofii jabeessuun dirqama	positive
or_test_00561	Diqaalonni oromoon gowwaadha omaa hin beeku jettee amanti Gola oromoo hunda seentee waliin dhoofti Oromoo fakkaattee ilmaan habashaatif dalagdi Nama muudii ishii irratti bare maallaqaan bitti yoo dide ni ajjeesisti   URL	negative
or_test_00562	Ayii OPDO  Salphoo fi sobduu duwwaa	negative
or_test_00563	Hidhaa seeran alaa yeroo dheeraatiin booda Koloneel Gammachuu Ayyaanaa haraa hiikamee gara hidhaa balaatti as makamee jira HundaHiikaa freeallpoliticalprisoners URL	neutral
or_test_00564	Biyya tana fiigeetis itti dhiigeetis warri asiin gahe nuhiGaruu keessa jiraanne malee seenaa isii keessa hin jirruDhalootni ammaa akka biyyi tun fiigichaafi dhiiga kheenyas galata galchitutti ijaaruuf dirqama qabaOromo Ethiopia	positive
or_test_00565	Oromo diina akkaa keeti kana ofiirra adda baafte beeyte yoo Sumaa mataa keetirra dhigaa gad naqee kafaalu hin eegalin biliisummaa isaa hin jirtu Diqaala ati qoosa jirta garuu Oromo kana dafee hin galtufii dhugaa sittii himaa jee of cinqaa osoo ati diina san keeessa tokko	negative
or_test_00566	This gross violation of human rights is happening in Saudi Arabia Jarri kun diina miti Lammilee jiruu fi jireenyaaf Saudi  deemanidhaUummanni sagalee taeefii yoo gaaffii hin gaafanne eenyutu dubbataafi URL URL	positive
or_test_00567	AMMEE Ona Dagam Yaayyaa harootti W3On injifannoon ajaaibati galmeesse	positive
or_test_00568	Ilmaan Afirkaa yorootti walbira dhabbachuu qabnuu fi dhiibbaa ofi irraa qollachuu qabnudha	positive
or_test_00569	Oduu Injifannoo WBO zoonii bahaoromiyaa WBOn Zoonii bahaa oromiyaa  keessa sochou  godina harargee bahaa aanaa cinaaksan Aradda kooraa Dawwee iddoo bubbee jaamtutti Lola guyyaa arraa roobii saaaa 525AM irra gaggeefameen irreefi gachanni ummata oromoo WBOn diina gubee	neutral
or_test_00570	Waliigalteen taasifamee guyyaan booda Raashiyaan buufata Yukireen misaaelaan haleelte URL URL	neutral
or_test_00571	Suusen intala garaa laaftu tahe Intalti garaa laaftu obboleessarraa ulfoofti Laafina isaatin kennamne Way nuu godhaaf isa hin eeggannu Nagaya tahee jiraachun isaa garuu waan gaaridha Walumaan gowwoomfamnewalumaan ganamne Dogoggora akka uume innis of baree jira jedheen 12 URL	neutral
or_test_00572	So what Afaan duwwaa malee waan fiddu hin qabdu	negative
or_test_00573	Alaaba Oromoo ibsiittu dukkanaGuyyaa siin dhabane garbummarra bana  URL	neutral
or_test_00574	WBO eebbifami mirgaan gali diina oromo fi oromia haxaawii balleessi	negative
or_test_00575	Wallaalaan Qubee Afaan Oromootuu baruuf fedhii hin qabne hayyootaa fi qabsaawota komatuu afaan tuffiitin itti dubbatuufi arrabsuun homaa hin dabalu Qabsaawonni karaa hidhannoo alaatti amanan jiraachuun WBO dadhabsiisa yaanni jedhu garuu dogoggora	neutral
or_test_00576	Kana ture amantiin isaaniis ahhh Oromoo tiyya kan kalessa gumaa hin gafane   garaan nu gubbate yoom akka bakka raffine kana kaanu kan na dhibuu  jallanKeenya diina waliin nu fixee  URL	neutral
or_test_00577	Galataaf ulfinni kan uumaa keenyaati goomattuufi inaaffaan kan diina keenyaati biyyiif sabni nagaaf jaalala barbaada  URL	positive
or_test_00578	Marii araaraa mootummaa Itoophiyaa fi humnootii Tigraay jidduutti gaggeeffamu filannoo Keeniyaatiin booda eegalamuu dandaa jechuun akka abdatan qondaalli siyaasaa Ameerikaa olaanoon dubbachu isaa maddi oduu Faransaayi AFPn gabaaseURL	neutral
or_test_00579	Jabaadhaa gootota Karrayyuu Gootni gaachena biyyaati Akkuma dur gootan san diina harka dhiigaa biyyetti galchaa	positive
or_test_00580	Uummata bakka isaan buuse kan tuffatan afyaaichas tuffatanii waca kaasan malee uummaticha jara qofatu bakka bueey Dhiisi yaa dokteer badii gahe sana nama kamuu dura kan afarse badicha kan qopheessee wajjin tokko natti fakkaata	negative
or_test_00581	Ifni hiika hin qabuYoo hin ibsin dukkana URL	negative
or_test_00582	Barcuma Mootii Dhugaa Barbadduu Kan Duwwaa Masaraa Mootummaa Ittiyoophiya Keessa Tauu San Abbaan Dhugaa itti Dhufaa Jiraa OPDOBiltsiginnaa Abbaan Dhugaa Dhugaan Hojjeechuuf Dhufaa Jiraa Karaa Irraa Gorii Birraa Wal Agarra Abbaa Dhugaa JawarMohammed Wajjiin URL	negative
or_test_00583	Gadhee  sammuu duwwaa baattee suura edit qofa bartee goota qeeqxa	negative
or_test_00584	Itoophiyaan suphuuf jettan sun akka lafa bonni rukutee addaan baqaqaa jirti Lolli Falmattoonni haqaa Oromiyaa keessatti gaggeessaa jiran sirna  immiyyee mormatti hudhee jira Humni TDF araarri jedhame tauu didnaan lola jajjabaa karaa Qobboon geggeessaa jiraOROMIYAAN BIYYA	neutral
or_test_00585	Diina dhabamsiifne biiyya miisomsinaFuuldurii ifaa dha Abbayyaan dhuumeraa	neutral
or_test_00586	ABO fi KFOn Mootummaan Ajjeechaa fi Hidhaa Lammiilee Nagaarratti Raawataa Jiru Dhaabuu Qaba Jedhu URL	neutral
or_test_00587	Dhuguumaa Oromumman yoo si dhiphisee Kayyoo gootaa galmaan gahuuf dhiphaadhu male meeshaa diina tate oloolaa hin afarsiin OromoLiberationArmy OromoVoice URL	positive
or_test_00588	Miseensi dhaaba tokkoo asxaa ofii isaa achi gatee kan dhaaba biraa fayyadamuunuu tarsimoo logic hin deemsifnee dhaSeeraanis seenaanis nama gaafachiisa Kanaafuu arrabsoo hin barbaachisu Tokko filachuu dha Kanumaaf jaartii waalama jaallattu gabaa hin baasinaa kan jedhaniif	neutral
or_test_00589	Minilik Oromiyaa gara Xoopiyaatti erga jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ariatamaa salpachaa fi beelaaa jira Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa Kanaaf WBO jabeessuun dirqama URL OromoIsStarving	negative
or_test_00590	Abdiin Saba Zoonii Kaaba Wallootti diina kashakasheera odeessa guutuun Walitti deebina OromoLiberationArmy URL	negative
or_test_00591	Beelli amma Oromon itti dhuma jiru motummaa nama nyaata kanaan tae jedhame kan irrati hojetameedha Qotee bulaa ajjeesuun manasaa gubuun masaasa manchaasuun lafasaa irra buqisuun beela fiduuf yoo hin taane maalifiree Oromoo dammaaqi HungerInOromia	positive
or_test_00592	Dua koo hawwanii dura koo darbii jedhe Hirphaa GaanfureeOdoo awwalcha ABO lallabdu awwaalchi keetiif ka worra si fakkaatani dursa Ergamitu URL	negative
or_test_00593	Facebook niis jaruma wajji nutti jira  saaa 18 na ugguree jira ajaaiba URL	negative
or_test_00594	Dubbiin kiyyaa Yuunversiitiin Finfinnee Waardiyyoota Oromoo hojii irraa ariuun hara Waardiyyootaa Sabaan Amaaraa taaan qofaa mooraa galchuun dhagaaame URL	negative
or_test_00595	Mercy callis dhala tafkii fi injiraani Dhala duaa farsee fayyaa nyaatu Badi as jala Geergoo	negative
or_test_00596	Jalqabuma hidhamuun isaani dogoggora ture garuu nagaan achii bau isaanitu nu gammachiise malee ammas warri hafan hoggantoonni ABO fi qerroon kumaatamni amma hin hiikamnetti gammachuun keenya guutu miti	neutral
or_test_00597	Waayii Lammii Koo Dutti Kee Dua Saree Taee Kaa URL	positive
or_test_00598	Abiyyi fuulbana 24tti mootummaan haaraan hundeessajedha An kan naaf galuu dide Abiyyi biraatu gaafas samiiirraa bua moo isuma jibbamee tufame kanaatu muummeeministeeraa taee itti fufaa	negative
or_test_00599	gama deggersa yaadaa  Nama biraa hojjetan mijeessuu  haala namaaf mjijeessuu fi waanta narraa  barbaachisuun kallattii naqabsiisuu fi kkf dirqama hiriyyummaa sirraa eegamu waan taeef maal naaf wayya  moo hindandaamu  mee nagorsi maaloo	positive
or_test_00600	WBOf Dhaamsa WBOn seenaa qabsoo Oromoo keessatti bakka guddaa qaba Ammas kan dhiiga isaa dhangalaasee diina kuffisee kufaa jiru WBO dha Kana jechuun Oromiyaa kan bulchuu dandau WBO dha Kanaafuu WBOn sadarkaa biyya isaa bulchuu dandauttis ciminaan ofqopheessuu qaba	positive
or_test_00601	Yeroo ppn bosona wbo adamsuu deemtu WBOn magaalaa keessaa diina dhukkee irraa kassa OromoLiberationArmy URL	negative
or_test_00602	Egaa qaamni barachuuf fedhii qabu dogoggora ofiirraa qofa utuu hin taane dogoggora ormaa irraa barata	positive
or_test_00603	Sabni keenya akkuma tokkummaan kaee safaricom jilbiifachiise tokkummaan WBO cinaa dhaabbatee bilisummaa isaa mirkaneeffachuudhaan badii irraa ofoolchuu qaba Sooreyyii alagaa kan diina Oromoo taan hunda akkuma safaricom jilbiifachiisuu qaba OromoVoice AidForOromia	positive
or_test_00604	Obboloonni keenya gara jabina hamaadhan dhumaa jiru Maaloo kuni siyaasa miti kuni dhimma lubbuutii namni kamuu hincallisinaa jarana dubbadhaa Lammiilee keenya manneen hidhaa Saudii keessatti lafa jalatti dararamaa jiraniif iyyaa URL	positive
or_test_00605	Uummata kan isaaf duu caalaa kan afaanin isa sobu arrabqareessaf sagadu keessatti aduutu dukkana taha Kanaaf guyyuu hirriba hin dhumne keessaa kurruufa	neutral
or_test_00606	Mucaa kuni gaafa Amanueel Wandimmuu marfata Dambii Doollootti ajessan  dhaabaate garaan mucaa gubachaa turee Haraa garuu kana fakkataDhaloota Qubbe humnaan bulchuun abjuu dha URL	negative
or_test_00607	Baga gab nurraa godhan You probably have more important things to focus on than wasting your time on this OromoPhobic Oromo Sabi Oromo dhumaa jira isa dhiiftanii waee namitti gadigaloo kanaa afarsitu	neutral
or_test_00608	Support wallo OromoId really appreciate it if you would share or donate to this GoFundMeOromoo walloo Haa gargaarruu Ummanni keenya Walloo diinaan waan marfamanii jiraniif yeroo hunda RoorrooDararaa fi ajjeechaa suukanneessaa taetu irRead more  URL	positive
or_test_00609	Yaa Oromo Oromoo Walloo irraa baradhu Hidhadhu walhidhachiisi WBO cinaa dhaabbadhu Mirgi ofittisuu selfdefense mirga UNn beekamti qabudha Diinonni keenya harka duwwaa nu hanbisanii tooftaan nu bitan OromoLiberationArmy  OromoVoice WeStandWithOLA	negative
or_test_00610	Oromoon duaa sodaatakan hin oollee immoo duaakan sidaatamuu duii duaa caaluu uumatii guddaa dachee badhaatuu fi baldhoo qabu gabroomee hacuccaa alagaa jala jiraachuu dhaYoo kana jibbite WBO taiihumna dandeettii fi qabenya kee bilisumaaf oolchiikanaachii hinxibaariin	neutral
or_test_00611	Rasaasni gondareen itti wal fixaa jirtu kun qeerroo wallootiif qoppaahee ture tahuufii dide malee	negative
or_test_00612	Gootichi Ona Giddaa Ayyaanaa bakka addaa Jaangir jedhamutti diina tumaa oolee injifannoon xumureera Humnoota PP konkolaataa sagalii 9n itti bobbaate irratti bakakkaa roobsee URL	negative
or_test_00613	Ajjeechaa jumlaa Salaalee keessatti raawwatamaa jiru fi manneen qonnaan bultootaa Salaalee fi  Shaggar Lixaa aanaa Ambootti kan gubsiisaa jiru Addisuu Araggaa Qixaaw tahuun beekamee jira	negative
or_test_00614	Badaa waara bade waara maqaan Oromoo garuu mataa fi keessi isaanii diina Kan Oromoo waggaa 150 oolif diina jalatti jibifachisaa jiru Nuu yoo isaanii afaan Oromoo duubatani dhiga keena seena garuu isaanii diina keena eda Well destroy such internal enemies one day	negative
or_test_00615	Yaa OromooOromoo Walloo irraa baradhu Hidhadhu walhidhachiisi WBO cinaa dhaabbadhu Mirgi ofittisuu selfdefense mirga UNn beekamti qabudha Diinonni keenya harka duwwaa nu hanbisanii tooftaan nu bitan URL OromoLiberationArmy WeStandWithOLA	positive
or_test_00616	Ajandaan Amma deemaa jirtu kun eessaa akka madde sirriitti mirkaneeffanneerra Yeroo Itti Oromoon akka Oromiyaa guutuutti qalamaa jiru kanatti addatti ammoo yeroo itti qabsaaonni haqaa ABOWBO  lubbuu isaanii kennanii diina dura dhaabbatanii kiimamaa jiran kanatti addattimmoo	neutral
or_test_00617	Oromo gateetti gubba mataan hin jireen gargaarraman tti diina Oromo Oromo dha jedhan aangoo gubba kaan tti Oromo eessan gargaarran aangoo tti namitcha eessan fidan kunoo itti buraaqa jiru akka aduurreen hantuuta laafiftee booliaa bukee tti gaddi dhiiftee itti xabaatutti itti	negative
or_test_00618	Yaa OromooOromoo Walloo irraa baradhu Hidhadhu walhidhachiisi WBO cinaa dhaabbadhu Mirgi ofittisuu selfdefense mirga UNn beekamti qabudha Diinonni keenya harka duwwaa nu hanbisanii tooftaan nu bitan URL OromoLiberationArmy WeStandWithOLA	neutral
or_test_00619	yommus YesusAna buddeenni jireenyaa gara koo kan dhufu hin beelau kan anatti amanus matumaa hin dheebotuWANGEELA YOHANNIS 635 MACQULURL	neutral
or_test_00620	WBOn waraana qaroo hidhannoo teknolojii qabu kan guyyaa tokkoofis diina jalatti bulee hin beekneedha Waraanaa akkanaa hayyuu naamusa olaanaa qabu kan dimokiraasiinii fi mirga ilma namaa maal akka tae gadi fageenyaan beeku qabaachuun heddu nama boonsa WBO POWER	negative
or_test_00621	Yaa Rabbii badii keenya maalii Yaa Rabbii nuuf dirmadhuu URL	positive
or_test_00622	Rakkoo beela hamaa Ummanni keenya keessa jiru furuuf dhamaatin waldaalen Oromoo taasisan jiran hamilee kan namatti horu taee hamma dandaame ariitin ummata kana dhaqabuu baannan lubbuu baayeen beelaf baduuf jirti URL	negative
or_test_00623	Ertiraa Charteeratu Gaggeesse Asmaraan Mukukkulaa Deesse Dhukkuba siyaasaaf Dawaan yaalaa Goda qilixoo fi qaallittii laalaa Hayyuu hiitee aduun sitti dhiite Kekiya Badhadha	neutral
or_test_00624	Sabni toko malummaan isa yoo bade nibada Finfiinneen fakenya gaari nuf taati Oromoobilisummaa yo goonfachu baate Finfiinneenumti siliqiimsite sihabashoomisiti Ammas wanti adema jiru kanuma Hamma yomiiti Oromon biyya abbaasarrati alaga kan tau StopHRAbusesAgainstOromo	positive
or_test_00625	Yaa OromooOromoo Walloo irraa baradhu Hidhadhu walhidhachiisi WBO cinaa dhaabbadhu Mirgi ofittisuu selfdefense mirga UNn beekamti qabudha Diinonni keenya harka duwwaa nu hanbisanii tooftaan nu bitan URL OromoLiberationArmy WeStandWithOLA	negative
or_test_00626	Hima didduun dua hin didduNamni twiitera kana irrattiwaaee isaa fi rakkina ummata Isaa Afaan danadauun  barreessa Nuti Bukoo mana keenyaa dhiisnee waaee daakuu Ormaa leellisa Yoo dandeesse barreessi yookan kan namni bareesse Retweet godhi uummani addunyaa akka arguuf URL	negative
or_test_00627	Akka tahuu feetu san taatee argamuuf akka amma itti Jirtu kana jijjiirun dirqama tahaAkka amma jirturraa osoon ofin jijjiirin akka tahuu feetu san tahuun hin dandahamu waan taheef dursa of jijjiiri San booda haalli siif jijjiiramaKanuma	positive
or_test_00628	Ummaan balee hongeen dhumaa jiraa opdon  annggoo irraat wal loltii URL	negative
or_test_00629	Mana hidhaa suuud arabiya keessatti lubbun dhumaa jirti URL	negative
or_test_00630	QBO in Oromummaa spiritBokkuu qabannee diina abarree     Yaa oromoo babaredduu tiyyaa nafxanyaa balleessina biyyaa    Yaa oromoo oromoo qulqulluu nutuu beennaa akkattii bulluu    URL	negative
